Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\23-6prosent.csv;
Starttime of export;134214199285600000;torsdag 23. april 2026;14:12:08.560
Endtime of export;134214199411782702;torsdag 23. april 2026;14:12:21.178


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V
960;153.15408795434431;960;68.4835352641377;960;0.20752586443678089;960;89.420782524267281;960;6.1799981688894317;960;6.0695211645863214
970;153.11746574297311;970;68.4469130527665;970;0.23194067201757868;970;89.420782524267281;970;6.1799981688894317;970;6.0695211645863214
980;152.99539170506912;980;68.422498245185707;980;0.21973326822717978;980;89.420782524267281;980;6.1799981688894317;980;6.0704367198706013
990;153.08084353160191;990;68.5323648792993;990;0.18311105685598317;990;89.420782524267281;990;6.1799981688894317;990;6.0707419049653613
1000;153.06863612781152;1000;68.4957426679281;1000;0.21973326822717978;1000;89.341696574968466;1000;6.1799981688894317;1000;6.0695211645863214
1010;153.2029175695059;1010;68.385876033814512;1010;0.20752586443678089;1010;89.381239549617874;1010;6.1799981688894317;1010;6.0679952391125216
1020;153.1662953581347;1020;68.422498245185707;1020;0.18311105685598317;1020;89.420782524267281;1020;6.1799981688894317;1020;6.0710470900601212
1030;153.2029175695059;1030;68.4347056489761;1030;0.17090365306558428;1030;89.381239549617874;1030;6.1799981688894317;1030;6.0701315347758413
1040;153.1785027619251;1040;68.361461226233715;1040;0.21973326822717978;1040;89.381239549617874;1040;6.1799981688894317;1040;6.0707419049653613
1050;153.14188055055391;1050;68.373668630024113;1050;0.21973326822717978;1050;89.381239549617874;1050;6.1799981688894317;1050;6.0701315347758413
1060;153.10525833918271;1060;68.4713278603473;1060;0.21973326822717978;1060;89.4603254989167;1060;6.1799981688894317;1060;6.0722678304391611
1070;153.05642872402112;1070;68.4713278603473;1070;0.20752586443678089;1070;89.381239549617874;1070;6.1799981688894317;1070;6.0698263496810814
1080;153.10525833918271;1080;68.5201574755089;1080;0.20752586443678089;1080;89.381239549617874;1080;6.1799981688894317;1080;6.0695211645863214
1090;153.1785027619251;1090;68.4469130527665;1090;0.21973326822717978;1090;89.420782524267281;1090;6.1799981688894317;1090;6.0707419049653613
1100;153.2273323770867;1100;68.4591204565569;1100;0.20752586443678089;1100;89.4603254989167;1100;6.1799981688894317;1100;6.0710470900601212
1110;153.1662953581347;1110;68.422498245185707;1110;0.21973326822717978;1110;89.49986847356611;1110;6.1799981688894317;1110;6.0707419049653613
1120;153.27616199224829;1120;68.349253822443316;1120;0.21973326822717978;1120;89.4603254989167;1120;6.1799981688894317;1120;6.0695211645863214
1130;153.08084353160191;1130;68.4591204565569;1130;0.20752586443678089;1130;89.420782524267281;1130;6.1799981688894317;1130;6.072878200628681
1140;153.10525833918271;1140;68.5323648792993;1140;0.21973326822717978;1140;89.420782524267281;1140;6.1799981688894317;1140;6.0704367198706013
1150;153.14188055055391;1150;68.6178167058321;1150;0.23194067201757868;1150;89.49986847356611;1150;6.1799981688894317;1150;6.0701315347758413
1160;153.26395458845789;1160;68.5323648792993;1160;0.21973326822717978;1160;89.4603254989167;1160;6.1799981688894317;1160;6.0698263496810814
1170;153.33719901120028;1170;68.544572283089693;1170;0.18311105685598317;1170;89.4603254989167;1170;6.1799981688894317;1170;6.0716574602496411
1180;153.2395397808771;1180;68.4469130527665;1180;0.18311105685598317;1180;89.420782524267281;1180;6.1799981688894317;1180;6.0698263496810814
1190;153.1907101657155;1190;68.5567796868801;1190;0.24414807580797754;1190;89.381239549617874;1190;6.1799981688894317;1190;6.0686056093020415
1200;153.06863612781152;1200;68.5689870906705;1200;0.23194067201757868;1200;89.420782524267281;1200;6.1799981688894317;1200;6.0710470900601212
1210;153.1907101657155;1210;68.4713278603473;1210;0.18311105685598317;1210;89.420782524267281;1210;6.1799981688894317;1210;6.0698263496810814
1220;153.1907101657155;1220;68.4957426679281;1220;0.23194067201757868;1220;89.420782524267281;1220;6.1799981688894317;1220;6.0698263496810814
1230;153.1907101657155;1230;68.4713278603473;1230;0.24414807580797754;1230;89.420782524267281;1230;6.1799981688894317;1230;6.0692159794915614
1240;153.08084353160191;1240;68.544572283089693;1240;0.21973326822717978;1240;89.4603254989167;1240;6.1799981688894317;1240;6.0719626453444011
1250;153.10525833918271;1250;68.422498245185707;1250;0.20752586443678089;1250;89.4603254989167;1250;6.1799981688894317;1250;6.0695211645863214
1260;153.2029175695059;1260;68.422498245185707;1260;0.23194067201757868;1260;89.420782524267281;1260;6.1799981688894317;1260;6.0686056093020415
1270;153.1785027619251;1270;68.4835352641377;1270;0.20752586443678089;1270;89.49986847356611;1270;6.1799981688894317;1270;6.0686056093020415
1280;153.32499160740988;1280;68.4713278603473;1280;0.17090365306558428;1280;89.578954422864925;1280;6.1799981688894317;1280;6.0701315347758413
1290;153.28836939603869;1290;68.373668630024113;1290;0.20752586443678089;1290;89.4603254989167;1290;6.1799981688894317;1290;6.0695211645863214
1300;153.1785027619251;1300;68.39808343760491;1300;0.23194067201757868;1300;89.4603254989167;1300;6.1799981688894317;1300;6.0683004242072816
1310;153.06863612781152;1310;68.39808343760491;1310;0.20752586443678089;1310;89.420782524267281;1310;6.1799981688894317;1310;6.0710470900601212
1320;153.06863612781152;1320;68.4347056489761;1320;0.17090365306558428;1320;89.4603254989167;1320;6.1799981688894317;1320;6.0695211645863214
1330;153.10525833918271;1330;68.4347056489761;1330;0.17090365306558428;1330;89.4603254989167;1330;6.1799981688894317;1330;6.0698263496810814
1340;153.27616199224829;1340;68.349253822443316;1340;0.17090365306558428;1340;89.420782524267281;1340;6.1799981688894317;1340;6.0686056093020415
1350;153.14188055055391;1350;68.4591204565569;1350;0.20752586443678089;1350;89.420782524267281;1350;6.1799981688894317;1350;6.0716574602496411
1360;153.08084353160191;1360;68.4347056489761;1360;0.21973326822717978;1360;89.420782524267281;1360;6.1799981688894317;1360;6.0698263496810814
1370;153.25174718466749;1370;68.4713278603473;1370;0.21973326822717978;1370;89.4603254989167;1370;6.1799981688894317;1370;6.0695211645863214
1380;153.30057679982909;1380;68.5201574755089;1380;0.20752586443678089;1380;89.381239549617874;1380;6.1799981688894317;1380;6.0701315347758413
1390;153.27616199224829;1390;68.6300241096225;1390;0.20752586443678089;1390;89.420782524267281;1390;6.1799981688894317;1390;6.0704367198706013
1400;153.01980651264992;1400;68.6300241096225;1400;0.20752586443678089;1400;89.49986847356611;1400;6.1799981688894317;1400;6.0698263496810814
1410;153.10525833918271;1410;68.4957426679281;1410;0.20752586443678089;1410;89.4603254989167;1410;6.1799981688894317;1410;6.0683004242072816
1420;153.11746574297311;1420;68.4713278603473;1420;0.21973326822717978;1420;89.4603254989167;1420;6.1799981688894317;1420;6.0716574602496411
1430;153.1662953581347;1430;68.4957426679281;1430;0.18311105685598317;1430;89.49986847356611;1430;6.1799981688894317;1430;6.0698263496810814
1440;153.14188055055391;1440;68.4591204565569;1440;0.17090365306558428;1440;89.49986847356611;1440;6.1799981688894317;1440;6.0704367198706013
1450;153.32499160740988;1450;68.39808343760491;1450;0.18311105685598317;1450;89.420782524267281;1450;6.1799981688894317;1450;6.0692159794915614
1460;153.39823603015228;1460;68.4835352641377;1460;0.18311105685598317;1460;89.4603254989167;1460;6.1799981688894317;1460;6.0716574602496411
1470;153.28836939603869;1470;68.4591204565569;1470;0.21973326822717978;1470;89.420782524267281;1470;6.1799981688894317;1470;6.0701315347758413
1480;153.26395458845789;1480;68.349253822443316;1480;0.24414807580797754;1480;89.420782524267281;1480;6.1799981688894317;1480;6.0692159794915614
1490;153.09305093539231;1490;68.227179784539331;1490;0.21973326822717978;1490;89.420782524267281;1490;6.1799981688894317;1490;6.0704367198706013
1500;153.15408795434431;1500;68.300424207281722;1500;0.20752586443678089;1500;89.4603254989167;1500;6.1799981688894317;1500;6.0704367198706013
1510;153.08084353160191;1510;68.337046418652918;1510;0.21973326822717978;1510;89.49986847356611;1510;6.1799981688894317;1510;6.0698263496810814
1520;153.10525833918271;1520;68.337046418652918;1520;0.20752586443678089;1520;89.4603254989167;1520;6.1799981688894317;1520;6.0686056093020415
