Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Jib\K15.csv;
Starttime of export;134222770631170000;søndag 3. mai 2026;12:17:43.117
Endtime of export;134222771072570000;søndag 3. mai 2026;12:18:27.257


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1950;0.3501304686862543;1950;0.34883218149080147;1950;0;1950;0;1950;0.0011340168893592864;1950;0.0012982871954528297;1950;0
1960;0.3501304686862543;1960;0.34883218149080147;1960;0;1960;0;1960;0.0011340168893592864;1960;0.0012982871954528297;1960;0
1970;0.3501304686862543;1970;0.34883218149080147;1970;0;1970;0;1970;0.0011340168893592864;1970;0.0012982871954528297;1970;0
1980;0.3501304686862543;1980;0.34883218149080147;1980;0;1980;0;1980;0.0011340168893592864;1980;0.0012982871954528297;1980;0
1990;0.3501304686862543;1990;0.34883218149080147;1990;0;1990;0;1990;0.0011340168893592864;1990;0.0012982871954528297;1990;0
2000;0.3501304686862543;2000;0.34883218149080147;2000;0;2000;0;2000;0.0011340168893592864;2000;0.0012982871954528297;2000;0
2010;0.3501304686862543;2010;0.34875311080715909;2010;0;2010;0;2010;0.0011340168893592864;2010;0.0012982871954528297;2010;0
2020;0.3501304686862543;2020;0.34883218149080147;2020;0;2020;0;2020;0.0011340168893592864;2020;0.0012982871954528297;2020;0
2030;0.3501304686862543;2030;0.34875311080715909;2030;0;2030;0;2030;0.0011340168893592864;2030;0.0012982871954528297;2030;0
2040;0.3501304686862543;2040;0.34875311080715909;2040;0;2040;0;2040;0.0011340168893592864;2040;0.0012982871954528297;2040;0
2050;0.3501304686862543;2050;0.34875311080715909;2050;0;2050;0;2050;0.0011340168893592864;2050;0.0012982871954528297;2050;0
2060;0.3501304686862543;2060;0.34883218149080147;2060;0;2060;0;2060;0.0011340168893592864;2060;0.0012982871954528297;2060;0
2070;0.3501304686862543;2070;0.34883218149080147;2070;0;2070;0;2070;0.0011340168893592864;2070;0.0012982871954528297;2070;0
2080;0.3501304686862543;2080;0.34883218149080147;2080;0;2080;0;2080;0.0011340168893592864;2080;0.0012982871954528297;2080;0
2090;0.3501304686862543;2090;0.34883218149080147;2090;0;2090;0;2090;0.0011340168893592864;2090;0.0012982871954528297;2090;0
2100;0.3501304686862543;2100;0.34883218149080147;2100;0;2100;0;2100;0.0011340168893592864;2100;0.0012982871954528297;2100;0
2110;0.3501304686862543;2110;0.34883218149080147;2110;0;2110;0;2110;0.0011340168893592864;2110;0.0012982871954528297;2110;0
2120;0.3501304686862543;2120;0.34875311080715909;2120;0;2120;0;2120;0.0011340168893592864;2120;0.0012982871954528297;2120;0
