Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P20.csv;
Starttime of export;134222763777670000;søndag 3. mai 2026;12:06:17.767
Endtime of export;134222764427070000;søndag 3. mai 2026;12:07:22.707


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
920;0.3501304686862543;920;0.34964281471001274;920;0;920;0;920;0.0011340168893592864;920;0.00052612573148530517;920;0
930;0.3501304686862543;930;0.349604342954769;930;0;930;0;930;0.0011340168893592864;930;0.00052612573148530517;930;0
940;0.3501304686862543;940;0.34948892768903778;940;0;940;0;940;0.0011340168893592864;940;0.00052612573148530517;940;0
950;0.3501304686862543;950;0.34952739944428152;950;0;950;0;950;0.0011340168893592864;950;0.00052612573148530517;950;0
960;0.3501304686862543;960;0.349604342954769;960;0;960;0;960;0.0011340168893592864;960;0.00052612573148530517;960;0
970;0.3501304686862543;970;0.349604342954769;970;0;970;0;970;0.0011340168893592864;970;0.00052612573148530517;970;0
980;0.3501304686862543;980;0.349604342954769;980;0;980;0;980;0.0011340168893592864;980;0.00052612573148530517;980;0
990;0.3501304686862543;990;0.349604342954769;990;0;990;0;990;0.0011340168893592864;990;0.00052612573148530517;990;0
1000;0.3501304686862543;1000;0.34952739944428152;1000;0;1000;0;1000;0.0011340168893592864;1000;0.00052612573148530517;1000;0
1010;0.3501304686862543;1010;0.34952739944428152;1010;0;1010;0;1010;0.0011340168893592864;1010;0.00052612573148530517;1010;0
1020;0.3501304686862543;1020;0.34964281471001274;1020;0;1020;0;1020;0.0011340168893592864;1020;0.00052612573148530517;1020;0
1030;0.3501304686862543;1030;0.34964281471001274;1030;0;1030;0;1030;0.0011340168893592864;1030;0.00052612573148530517;1030;0
1040;0.3501304686862543;1040;0.349604342954769;1040;0;1040;0;1040;0.0011340168893592864;1040;0.00052612573148530517;1040;0
1050;0.3501304686862543;1050;0.349604342954769;1050;0;1050;0;1050;0.0011340168893592864;1050;0.00052612573148530517;1050;0
1060;0.3501304686862543;1060;0.34964281471001274;1060;0;1060;0;1060;0.0011340168893592864;1060;0.00052612573148530517;1060;0
1070;0.3501304686862543;1070;0.34964281471001274;1070;0;1070;0;1070;0.0011340168893592864;1070;0.00052612573148530517;1070;0
1080;0.3501304686862543;1080;0.349604342954769;1080;0;1080;0;1080;0.0011340168893592864;1080;0.00052612573148530517;1080;0
1090;0.3501304686862543;1090;0.349604342954769;1090;0;1090;0;1090;0.0011340168893592864;1090;0.00052612573148530517;1090;0
1100;0.3501304686862543;1100;0.34964281471001274;1100;0;1100;0;1100;0.0011340168893592864;1100;0.00052612573148530517;1100;0
1110;0.3501304686862543;1110;0.349604342954769;1110;0;1110;0;1110;0.0011340168893592864;1110;0.00052612573148530517;1110;0
1120;0.3501304686862543;1120;0.349604342954769;1120;0;1120;0;1120;0.0011340168893592864;1120;0.00052612573148530517;1120;0
1130;0.3501304686862543;1130;0.349604342954769;1130;0;1130;0;1130;0.0011340168893592864;1130;0.00052612573148530517;1130;0
1140;0.3501304686862543;1140;0.34948892768903778;1140;0;1140;0;1140;0.0011340168893592864;1140;0.00052612573148530517;1140;0
1150;0.3501304686862543;1150;0.34952739944428152;1150;0;1150;0;1150;0.0011340168893592864;1150;0.00052612573148530517;1150;0
1160;0.3501304686862543;1160;0.349604342954769;1160;0;1160;0;1160;0.0011340168893592864;1160;0.00052612573148530517;1160;0
1170;0.3501304686862543;1170;0.349604342954769;1170;0;1170;0;1170;0.0011340168893592864;1170;0.00052612573148530517;1170;0
1180;0.3501304686862543;1180;0.34964281471001274;1180;0;1180;0;1180;0.0011340168893592864;1180;0.00052612573148530517;1180;0
1190;0.3501304686862543;1190;0.349604342954769;1190;0;1190;0;1190;0.0011340168893592864;1190;0.00052612573148530517;1190;0
1200;0.3501304686862543;1200;0.34968128646525648;1200;0;1200;0;1200;0.0011340168893592864;1200;0.00052612573148530517;1200;0
1210;0.3501304686862543;1210;0.34964281471001274;1210;0;1210;0;1210;0.0011340168893592864;1210;0.00052612573148530517;1210;0
1220;0.3501304686862543;1220;0.34952739944428152;1220;0;1220;0;1220;0.0011340168893592864;1220;0.00052612573148530517;1220;0
1230;0.3501304686862543;1230;0.34952739944428152;1230;0;1230;0;1230;0.0011340168893592864;1230;0.00052612573148530517;1230;0
1240;0.3501304686862543;1240;0.349604342954769;1240;0;1240;0;1240;0.0011340168893592864;1240;0.00052612573148530517;1240;0
1250;0.3501304686862543;1250;0.34964281471001274;1250;0;1250;0;1250;0.0011340168893592864;1250;0.00052612573148530517;1250;0
1260;0.3501304686862543;1260;0.34964281471001274;1260;0;1260;0;1260;0.0011340168893592864;1260;0.00052612573148530517;1260;0
1270;0.3501304686862543;1270;0.349604342954769;1270;0;1270;0;1270;0.0011340168893592864;1270;0.00052612573148530517;1270;0
1280;0.3501304686862543;1280;0.349604342954769;1280;0;1280;0;1280;0.0011340168893592864;1280;0.00052612573148530517;1280;0
1290;0.3501304686862543;1290;0.34952739944428152;1290;0;1290;0;1290;0.0011340168893592864;1290;0.00052612573148530517;1290;0
1300;0.3501304686862543;1300;0.34948892768903778;1300;0;1300;0;1300;0.0011340168893592864;1300;0.00052612573148530517;1300;0
1310;0.3501304686862543;1310;0.34948892768903778;1310;0;1310;0;1310;0.0011340168893592864;1310;0.00052612573148530517;1310;0
1320;0.3501304686862543;1320;0.349604342954769;1320;0;1320;0;1320;0.0011340168893592864;1320;0.00052612573148530517;1320;0
1330;0.3501304686862543;1330;0.34964281471001274;1330;0;1330;0;1330;0.0011340168893592864;1330;0.00052612573148530517;1330;0
1340;0.3501304686862543;1340;0.34964281471001274;1340;0;1340;0;1340;0.0011340168893592864;1340;0.00052612573148530517;1340;0
1350;0.3501304686862543;1350;0.34968128646525648;1350;0;1350;0;1350;0.0011340168893592864;1350;0.00052612573148530517;1350;0
