Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Scope Project.csv;
Starttime of export;134222747887170000;søndag 3. mai 2026;11:39:48.717
Endtime of export;134222748520570000;søndag 3. mai 2026;11:40:52.057


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
490;0.35015413325666189;490;0.44370625628098009;490;0;490;0;490;0.0012324323660605719;490;0;490;0
500;0.35015413325666189;500;0.44370625628098009;500;0;500;0;500;0.0012324323660605719;500;0;500;0
510;0.35015413325666189;510;0.44366778452573635;510;0;510;0;510;0.0012324323660605719;510;0;510;0
520;0.35015413325666189;520;0.44366778452573635;520;0;520;0;520;0.0012324323660605719;520;0;520;0
530;0.35015413325666189;530;0.44370625628098009;530;0;530;0;530;0.0012324323660605719;530;0;530;0
540;0.35015413325666189;540;0.44378319979146763;540;0;540;0;540;0.0012324323660605719;540;0;540;0
550;0.35015413325666189;550;0.44374472803622389;550;0;550;0;550;0.0012324323660605719;550;0;550;0
560;0.35015413325666189;560;0.44362931277049261;560;0;560;0;560;0.0012324323660605719;560;0;560;0
570;0.35015413325666189;570;0.44366778452573635;570;0;570;0;570;0.0012324323660605719;570;0;570;0
580;0.35015413325666189;580;0.44374472803622389;580;0;580;0;580;0.0012324323660605719;580;0;580;0
590;0.35015413325666189;590;0.44374472803622389;590;0;590;0;590;0.0012324323660605719;590;0;590;0
600;0.35015413325666189;600;0.44374472803622389;600;0;600;0;600;0.0012324323660605719;600;0;600;0
610;0.35015413325666189;610;0.44366778452573635;610;0;610;0;610;0.0012324323660605719;610;0;610;0
620;0.35015413325666189;620;0.44370625628098009;620;0;620;0;620;0.0012324323660605719;620;0;620;0
630;0.35015413325666189;630;0.44370625628098009;630;0;630;0;630;0.0012324323660605719;630;0;630;0
640;0.35015413325666189;640;0.44370625628098009;640;0;640;0;640;0.0012324323660605719;640;0;640;0
650;0.35015413325666189;650;0.44370625628098009;650;0;650;0;650;0.0012324323660605719;650;0;650;0
660;0.35015413325666189;660;0.44366778452573635;660;0;660;0;660;0.0012324323660605719;660;0;660;0
670;0.35015413325666189;670;0.44370625628098009;670;0;670;0;670;0.0012324323660605719;670;0;670;0
680;0.35015413325666189;680;0.44370625628098009;680;0;680;0;680;0.0012324323660605719;680;0;680;0
690;0.35015413325666189;690;0.44370625628098009;690;0;690;0;690;0.0012324323660605719;690;0;690;0
700;0.35015413325666189;700;0.44370625628098009;700;0;700;0;700;0.0012324323660605719;700;0;700;0
710;0.35015413325666189;710;0.44374472803622389;710;0;710;0;710;0.0012324323660605719;710;0;710;0
720;0.35015413325666189;720;0.44374472803622389;720;0;720;0;720;0.0012324323660605719;720;0;720;0
730;0.35015413325666189;730;0.44370625628098009;730;0;730;0;730;0.0012324323660605719;730;0;730;0
740;0.35015413325666189;740;0.44370625628098009;740;0;740;0;740;0.0012324323660605719;740;0;740;0
750;0.35015413325666189;750;0.44370625628098009;750;0;750;0;750;0.0012324323660605719;750;0;750;0
760;0.35015413325666189;760;0.44370625628098009;760;0;760;0;760;0.0012324323660605719;760;0;760;0
770;0.35015413325666189;770;0.44366778452573635;770;0;770;0;770;0.0012324323660605719;770;0;770;0
780;0.35015413325666189;780;0.44362931277049261;780;0;780;0;780;0.0012324323660605719;780;0;780;0
790;0.35015413325666189;790;0.44359084101524882;790;0;790;0;790;0.0012324323660605719;790;0;790;0
800;0.35015413325666189;800;0.44362931277049261;800;0;800;0;800;0.0012324323660605719;800;0;800;0
810;0.35015413325666189;810;0.44366778452573635;810;0;810;0;810;0.0012324323660605719;810;0;810;0
820;0.35015413325666189;820;0.44370625628098009;820;0;820;0;820;0.0012324323660605719;820;0;820;0
830;0.35015413325666189;830;0.44374472803622389;830;0;830;0;830;0.0012324323660605719;830;0;830;0
840;0.35015413325666189;840;0.44370625628098009;840;0;840;0;840;0.0012324323660605719;840;0;840;0
850;0.35015413325666189;850;0.44370625628098009;850;0;850;0;850;0.0012324323660605719;850;0;850;0
860;0.35015413325666189;860;0.44366778452573635;860;0;860;0;860;0.0012324323660605719;860;0;860;0
