Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P15 (2).csv;
Starttime of export;134222761729170000;søndag 3. mai 2026;12:02:52.917
Endtime of export;134222762171070000;søndag 3. mai 2026;12:03:37.107


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1130;0.35030195206898956;1130;0.34952739944428152;1130;0;1130;0;1130;0.0017237020755587172;1130;0.00081302437995178778;1130;0
1140;0.35030195206898956;1140;0.34948892768903778;1140;0;1140;0;1140;0.0017237020755587172;1140;0.00081302437995178778;1140;0
1150;0.35030195206898956;1150;0.34952739944428152;1150;0;1150;0;1150;0.0017237020755587172;1150;0.00081302437995178778;1150;0
1160;0.35030195206898956;1160;0.349450455933794;1160;0;1160;0;1160;0.0017237020755587172;1160;0.00081302437995178778;1160;0
1170;0.35030195206898956;1170;0.34948892768903778;1170;0;1170;0;1170;0.0017237020755587172;1170;0.00081302437995178778;1170;0
1180;0.35030195206898956;1180;0.34952739944428152;1180;0;1180;0;1180;0.0017237020755587172;1180;0.00081302437995178778;1180;0
1190;0.35030195206898956;1190;0.34948892768903778;1190;0;1190;0;1190;0.0017237020755587172;1190;0.00081302437995178778;1190;0
1200;0.35030195206898956;1200;0.34948892768903778;1200;0;1200;0;1200;0.0017237020755587172;1200;0.00081302437995178778;1200;0
1210;0.35030195206898956;1210;0.349604342954769;1210;0;1210;0;1210;0.0017237020755587172;1210;0.00081302437995178778;1210;0
1220;0.35030195206898956;1220;0.349604342954769;1220;0;1220;0;1220;0.0017237020755587172;1220;0.00081302437995178778;1220;0
1230;0.35030195206898956;1230;0.34948892768903778;1230;0;1230;0;1230;0.0017237020755587172;1230;0.00081302437995178778;1230;0
1240;0.35030195206898956;1240;0.349450455933794;1240;0;1240;0;1240;0.0017237020755587172;1240;0.00081302437995178778;1240;0
1250;0.35030195206898956;1250;0.34941198417855024;1250;0;1250;0;1250;0.0017237020755587172;1250;0.00081302437995178778;1250;0
1260;0.35030195206898956;1260;0.34948892768903778;1260;0;1260;0;1260;0.0017237020755587172;1260;0.00081302437995178778;1260;0
