Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MAINFRIC.csv;
Starttime of export;134225416292140000;onsdag 6. mai 2026;13:47:09.214
Endtime of export;134225416573394775;onsdag 6. mai 2026;13:47:37.339


Name;fMain_Spool;Name;fU;Name;fMain_Position_mm;Name;fMain_Pa_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_bar;Name;fPs_bar
16690;-0.37150181585131381;16690;-0.39378451749020238;16690;417.583923;16690;14.0507221;16690;94.2899857;16690;71.46214;16690;149.931335
16700;-0.370097964415418;16700;-0.3944922164663891;16700;417.4685;16700;14.1239662;16700;94.38765;16700;71.52318;16700;150.0534
16710;-0.37095248268074588;16710;-0.39394589431839711;16710;417.276154;16710;13.96527;16710;94.41206;16710;71.6940842;16710;150.028992
16720;-0.37131870479445783;16720;-0.39545721888694507;16720;417.199219;16720;13.96527;16720;94.46089;16720;71.79174;16720;150.102234
16730;-0.37180700094607377;16730;-0.3970001120443557;16730;417.122284;16730;14.0507221;16730;94.55855;16730;71.8894043;16730;150.138855
16740;-0.37150181585131381;16740;-0.39488033181827048;16740;416.852966;16740;14.1117592;16740;94.65621;16740;71.99927;16740;150.19989
16750;-0.37199011200292975;16750;-0.39723767654833719;16750;416.8145;16750;14.1117592;16750;94.6440048;16750;72.23121;16750;150.273148
16760;-0.37314981536301772;16760;-0.39753467480035382;16760;416.6606;16760;14.1239662;16760;94.59517;16760;72.4021149;16760;150.126648
16770;-0.37247840815454569;16770;-0.39680306860314951;16770;416.468262;16770;14.3070774;16770;94.729454;16770;72.4875641;16770;150.260941
16780;-0.37345500045777769;16780;-0.39702518289528965;16780;416.314362;16780;14.2948694;16780;94.75387;16780;72.6096344;16780;150.163269
16790;-0.37351603747672968;16790;-0.39859075204225952;16790;416.237427;16790;14.2704554;16790;94.74166;16790;72.69509;16790;150.175476
16800;-0.3749809259315775;16800;-0.39812773797104456;16800;416.045074;16800;14.3070774;16800;94.75387;16800;72.82937;16800;150.0412
16810;-0.37400433362834562;16810;-0.39682469008860038;16810;415.81424;16810;14.3925295;16810;94.82711;16810;73.0002747;16810;150.07782
16820;-0.37522507400738547;16820;-0.39852975526353329;16820;415.7373;16820;14.4291515;16820;94.83932;16820;73.1955948;16820;150.0412
16830;-0.37589648121585739;16830;-0.3993212815482815;16830;415.6219;16830;14.3803215;16830;94.91257;16830;73.40312;16830;150.236511
16840;-0.37601855525376138;16840;-0.39883825090913122;16840;415.4295;16840;14.4901886;16840;94.88815;16840;73.63506;16840;150.236511
16850;-0.37589648121585739;16850;-0.39832691638696605;16850;415.237152;16850;14.5878477;16850;94.82711;16850;73.73272;16850;150.138855
16860;-0.37601855525376138;16860;-0.39985452145547384;16860;415.160217;16860;14.57564;16860;94.88815;16860;73.84258;16860;150.236511
16870;-0.37748344370860931;16870;-0.400046995777956;16870;415.006317;16870;14.7709589;16870;94.8149;16870;73.94025;16870;150.175476
16880;-0.37656788842432931;16880;-0.39939529624578474;16880;414.813965;16880;14.868618;16880;94.90036;16880;73.96466;16880;150.175476
16890;-0.37736136967070533;16890;-0.40022796787750214;16890;414.698547;16890;14.868618;16890;94.98581;16890;73.91583;16890;150.07782
16900;-0.37742240668965732;16900;-0.39953715030701586;16900;414.5062;16900;14.9174471;16900;95.03464;16900;74.0256958;16900;150.2121
16910;-0.37894833216345714;16910;-0.40056254127328711;16910;414.390778;16910;14.90524;16910;95.1567154;16910;74.20881;16910;150.126648
16920;-0.37809381389812924;16920;-0.40059482858301571;16920;414.236877;16920;15.0517292;16920;95.19334;16920;74.2210159;16920;150.175476
16930;-0.37858211004974518;16930;-0.40091496351953293;16930;414.083;16930;15.0517292;16930;95.29099;16930;74.39192;16930;150.0534
16940;-0.37882625812555315;16940;-0.40082210865769624;16940;413.9291;16940;14.9296551;16940;95.4374847;16940;74.23322;16940;150.07782
16950;-0.37846003601184119;16950;-0.40227750677005436;16950;413.852173;16950;14.95407;16950;95.58397;16950;74.1966;16950;150.126648
16960;-0.37894833216345714;16960;-0.4002280015536786;16960;413.5829;16960;15.0639362;16960;95.54735;16960;74.25764;16960;150.102234
16970;-0.37888729514450514;16970;-0.4016430770074671;16970;413.50592;16970;15.1127663;16970;95.70605;16970;74.28205;16970;150.260941
16980;-0.38041322061830496;16980;-0.40177812420598985;16980;413.352051;16980;15.1493883;16980;95.88916;16980;74.23322;16980;150.138855
16990;-0.37943662831507308;16990;-0.40180785224216981;16990;413.198151;16990;15.2958765;16990;95.86474;16990;74.2210159;16990;150.175476
17000;-0.380230109561449;17000;-0.40057951738029879;17000;412.967316;17000;15.3569136;17000;95.97461;17000;74.28205;17000;150.0534
17010;-0.379863887447737;17010;-0.39974141965921117;17010;412.774963;17010;15.4423656;17010;95.98682;17010;74.1966;17010;150.175476
17020;-0.38102359080782494;17020;-0.40217014651596361;17020;412.736481;17020;15.4545736;17020;95.98682;17020;74.2210159;17020;150.016785
17030;-0.38047425763725695;17030;-0.40220379378707449;17030;412.5826;17030;15.5278177;17030;96.13331;17030;74.13557;17030;149.980164
17040;-0.380291146580401;17040;-0.40222764053725157;17040;412.4287;17040;15.5400248;17040;96.2309647;17040;74.1966;17040;150.102234
17050;-0.38084047975096891;17050;-0.40165009401558838;17050;412.236359;17050;15.4911957;17050;96.15772;17050;74.28205;17050;150.102234
17060;-0.38077944273201692;17060;-0.40178313423698936;17060;412.082458;17060;15.5400248;17060;96.1455154;17060;74.25764;17060;150.016785
17070;-0.38181707205420085;17070;-0.40199276809133688;17070;411.9286;17070;15.5400248;17070;96.292;17070;74.20881;17070;149.821472
17080;-0.38071840571306492;17080;-0.40122410266907443;17080;411.736237;17080;15.6620989;17080;96.32862;17080;74.23322;17080;149.980164
17090;-0.38120670186468092;17090;-0.40211248358517632;17090;411.620819;17090;15.6987209;17090;96.3164139;17090;74.25764;17090;149.919128
17100;-0.38059633167516094;17100;-0.401248243565688;17100;411.428467;17100;15.6254768;17100;96.3164139;17100;74.1966;17100;150.102234
17110;-0.38181707205420085;17110;-0.40071915898585175;17110;411.236084;17110;15.6010618;17110;96.292;17110;74.25764;17110;150.028992
17120;-0.38120670186468092;17120;-0.40156655893434134;17120;411.120667;17120;15.6498919;17120;96.15772;17120;74.31867;17120;150.0534
17130;-0.38193914609210483;17130;-0.40255587882206195;17130;411.00528;17130;15.6620989;17130;96.0722656;17130;74.45296;17130;149.992371
17140;-0.38206122013000882;17140;-0.402695805063679;17140;410.851379;17140;15.61327;17140;96.08447;17140;74.45296;17140;149.931335
17150;-0.38108462782677693;17150;-0.40343659355993294;17150;410.735962;17150;15.6376839;17150;96.13331;17150;74.42854;17150;149.992371
17160;-0.38151188695944088;17160;-0.40295604558029241;17160;410.5436;17160;15.808588;17160;96.0722656;17160;74.51399;17160;149.894714
17170;-0.38145084994048889;17170;-0.40374149299736156;17170;410.4282;17170;15.89404;17170;95.9501953;17170;74.57503;17170;149.992371
17180;-0.38254951628162476;17180;-0.40240023291242366;17180;410.197357;17180;15.84521;17180;95.93799;17180;74.55061;17180;149.931335
17190;-0.38169499801629686;17190;-0.40154978399458552;17190;410.005;17190;15.9062471;17190;95.9624;17190;74.48958;17190;150.102234
17200;-0.38279366435743273;17200;-0.40327540195679895;17200;409.92807;17200;15.8574171;17200;95.9501953;17200;74.5017853;17200;149.919128
17210;-0.38224433118686479;17210;-0.40334265497708821;17210;409.77417;17210;15.8696251;17210;95.86474;17210;74.51399;17210;149.95575
17220;-0.38248847926267276;17220;-0.40358614035180457;17220;409.62027;17220;15.808588;17220;95.85253;17220;74.6604843;17220;149.931335
17230;-0.38206122013000882;17230;-0.40426412015529672;17230;409.504852;17230;15.89404;17230;95.81591;17230;74.6238556;17230;150.0534
17240;-0.38273262733848074;17240;-0.40420080849901641;17240;409.350983;17240;16.02832;17240;95.8037;17240;74.5872345;17240;150.187683
17250;-0.38328196050904867;17250;-0.40492375287675736;17250;409.235565;17250;15.8696251;17250;95.90137;17250;74.51399;17250;150.2243
17260;-0.38236640522476878;17260;-0.4063998776296599;17260;409.15863;17260;15.89404;17260;95.9135742;17260;74.47737;17260;150.273148
17270;-0.38297677541428871;17270;-0.40591310013953186;17270;408.966248;17270;16.07715;17270;95.81591;17270;74.47737;17270;150.102234
17280;-0.38279366435743273;17280;-0.40505444795242862;17280;408.7739;17280;15.9184542;17280;95.7915;17280;74.40413;17280;150.273148
17290;-0.38419751579332856;17290;-0.40600800216434263;17290;408.658478;17290;15.89404;17290;95.85253;17290;74.40413;17290;150.126648
17300;-0.38322092349009668;17300;-0.40677570761796167;17300;408.54306;17300;16.0161133;17300;95.88916;17300;74.34309;17300;150.126648
17310;-0.38431958983123254;17310;-0.40623510978200394;17310;408.3507;17310;15.9184542;17310;95.87695;17310;74.28205;17310;149.95575
17320;-0.38407544175542457;17320;-0.40413401070683624;17320;408.081421;17320;16.0039063;17320;95.93799;17320;74.24543;17320;149.919128
17330;-0.38425855281228055;17330;-0.40494584089276547;17330;407.966;17330;16.0893574;17330;96.0722656;17330;74.33088;17330;150.016785
17340;-0.38395336771752059;17340;-0.40563691389114886;17340;407.8506;17340;16.04053;17340;96.08447;17340;74.28205;17340;150.114441
17350;-0.38401440473647258;17350;-0.40568488543431053;17350;407.6967;17350;16.0893574;17350;96.04785;17350;74.20881;17350;150.090027
17360;-0.3846858119449445;17360;-0.40356186116505688;17360;407.4274;17360;16.2358475;17360;96.06006;17360;74.01349;17360;149.919128
17370;-0.38377025666066461;17370;-0.40274753970355887;17370;407.235046;17370;16.2602615;17370;96.2309647;17370;73.94025;17370;150.0412
17380;-0.38480788598284865;17380;-0.40290471186417864;17380;407.081146;17380;16.1870174;17380;96.3164139;17380;73.9890747;17380;150.016785
17390;-0.38419751579332856;17390;-0.40427241183200491;17390;407.0042;17390;16.2358475;17390;96.2675858;17390;73.94025;17390;150.175476
17400;-0.38480788598284865;17400;-0.4044182410643582;17400;406.8503;17400;16.1992245;17400;96.30421;17400;73.92804;17400;150.102234
17410;-0.38346507156590465;17410;-0.40448752141985539;17410;406.696442;17410;16.1503944;17410;96.2675858;17410;73.91583;17410;150.114441
17420;-0.38431958983123254;17420;-0.403978776335064;17420;406.504059;17420;16.1870174;17420;96.25538;17420;73.92804;17420;149.980164
17430;-0.38456373790704051;17430;-0.40317443256196733;17430;406.3117;17430;16.22364;17430;96.34083;17430;73.85479;17430;150.090027
17440;-0.38450270088808852;17440;-0.40340713232429243;17440;406.157837;17440;16.1870174;17440;96.41408;17440;73.9036255;17440;149.980164
17450;-0.3846858119449445;17450;-0.40207929761311267;17450;405.927;17450;16.2114315;17450;96.40187;17450;73.85479;17450;149.8825
17460;-0.38407544175542457;17460;-0.40349953215040935;17460;405.850037;17460;16.2724686;17460;96.34083;17460;73.85479;17460;150.028992
17470;-0.38431958983123254;17470;-0.40228073474337916;17470;405.619232;17470;16.1870174;17470;96.32862;17470;73.91583;17470;149.919128
17480;-0.38291573839533671;17480;-0.40289244169435545;17480;405.5038;17480;16.1503944;17480;96.2309647;17480;73.87921;17480;150.114441
17490;-0.38407544175542457;17490;-0.40293737159300358;17490;405.3499;17490;16.02832;17490;96.10889;17490;73.8303757;17490;150.114441
17500;-0.38407544175542457;17500;-0.40372377351236111;17500;405.2345;17500;16.1015663;17500;96.1455154;17500;73.85479;17500;150.175476
17510;-0.38529618213446459;17510;-0.40408583091830325;17510;405.080627;17510;16.12598;17510;96.0722656;17510;73.9890747;17510;150.004578
17520;-0.38438062685018454;17520;-0.40409619799802943;17520;404.926727;17520;16.07715;17520;96.04785;17520;74.01349;17520;150.114441
17530;-0.38456373790704051;17530;-0.40422701701531816;17530;404.772827;17530;16.1992245;17530;96.04785;17530;74.05011;17530;150.102234
17540;-0.38438062685018454;17540;-0.40431329347261707;17540;404.618958;17540;16.2114315;17540;95.98682;17540;74.0256958;17540;150.07782
17550;-0.38352610858485664;17550;-0.4043549552966858;17550;404.465057;17550;16.1015663;17550;96.04785;17550;73.9890747;17550;150.090027
17560;-0.38395336771752059;17560;-0.40452814209208865;17560;404.3112;17560;16.0893574;17560;95.9624;17560;73.9890747;17560;149.992371
17570;-0.3838923306985686;17570;-0.40599736438902939;17570;404.234222;17570;16.1015663;17570;95.9135742;17570;74.05011;17570;150.138855
17580;-0.38541825617236858;17580;-0.40614723677936188;17580;404.080353;17580;16.1992245;17580;95.8037;17580;74.0379;17580;150.0534
17590;-0.38431958983123254;17590;-0.40465817010610949;17590;403.849518;17590;16.2968845;17590;95.76708;17590;73.9890747;17590;150.126648
17600;-0.38480788598284865;17600;-0.40477349338592139;17600;403.695618;17600;16.1992245;17600;95.93799;17600;73.9890747;17600;150.090027
17610;-0.38425855281228055;17610;-0.40397007561417453;17610;403.503265;17610;16.2602615;17610;95.9624;17610;74.00128;17610;150.273148
17620;-0.38474684896389649;17620;-0.40489169580055234;17620;403.387848;17620;16.2114315;17620;95.88916;17620;73.96466;17620;150.114441
17630;-0.38407544175542457;17630;-0.404163616720102;17630;403.1955;17630;16.1015663;17630;95.90137;17630;73.87921;17630;150.114441
17640;-0.38425855281228055;17640;-0.40518301834678916;17640;403.080078;17640;16.1870174;17640;95.9501953;17640;74.0256958;17640;150.028992
17650;-0.38492996002075264;17650;-0.4038656325951232;17650;402.849243;17650;16.1870174;17650;95.9135742;17650;74.09894;17650;150.028992
17660;-0.38450270088808852;17660;-0.40378821813117038;17660;402.695374;17660;16.1992245;17660;95.87695;17660;74.06232;17660;150.163269
17670;-0.38529618213446459;17670;-0.40311150749395624;17670;402.503021;17670;16.22364;17670;95.9135742;17670;73.95245;17670;150.07782
17680;-0.38431958983123254;17680;-0.40371976874946436;17680;402.3876;17680;16.2358475;17680;96.06006;17680;73.78155;17680;150.126648
17690;-0.38456373790704051;17690;-0.40453601301723119;17690;402.2722;17690;16.2358475;17690;96.13331;17690;73.65948;17690;149.992371
17700;-0.38334299752800066;17700;-0.40445581115740753;17700;402.1183;17700;16.22364;17700;96.1455154;17700;73.62285;17700;150.126648
17710;-0.38431958983123254;17710;-0.40323055449884904;17710;401.887451;17710;16.2602615;17710;96.13331;17710;73.63506;17710;149.95575
17720;-0.38450270088808852;17720;-0.40174097790491436;17720;401.656616;17720;16.1381874;17720;96.12109;17720;73.56181;17720;149.992371
17730;-0.38535721915341659;17730;-0.40185484530334475;17730;401.502747;17730;15.9916992;17730;96.1455154;17730;73.62285;17730;150.004578
17740;-0.38492996002075264;17740;-0.40043982194837563;17740;401.2719;17740;16.07715;17740;96.2309647;17740;73.61064;17740;150.016785
17750;-0.3838312936796166;17750;-0.39967790885578747;17750;401.079559;17750;16.1503944;17750;96.32862;17750;73.62285;17750;150.138855
17760;-0.38346507156590465;17760;-0.3995695951788672;17760;400.925659;17760;16.1992245;17760;96.2675858;17760;73.54961;17760;150.260941
17770;-0.38248847926267276;17770;-0.39949332696963213;17770;400.7718;17770;16.1870174;17770;96.2675858;17770;73.50078;17770;150.3708
17780;-0.38377025666066461;17780;-0.39969875282682882;17780;400.6179;17780;16.2358475;17780;96.38966;17780;73.427536;17780;150.138855
17790;-0.3830378124332407;17790;-0.39892156623061004;17790;400.425537;17790;16.2846775;17790;96.38966;17790;73.35429;17790;150.187683
17800;-0.38425855281228055;17800;-0.40055370064497214;17800;400.3486;17800;16.12598;17800;96.2309647;17800;73.36649;17800;150.07782
17810;-0.38346507156590465;17810;-0.39969779052929494;17810;400.156219;17810;16.0527363;17810;96.10889;17810;73.34208;17810;150.260941
17820;-0.38346507156590465;17820;-0.39977810462303681;17820;400.00235;17820;16.17481;17820;96.15772;17820;73.40312;17820;150.297562
17830;-0.38273262733848074;17830;-0.39971600940970553;17830;399.84845;17830;16.1992245;17830;96.24317;17830;73.26884;17830;150.297562
17840;-0.38248847926267276;17840;-0.40136383438447953;17840;399.7715;17840;16.12598;17840;96.21876;17840;73.29325;17840;150.175476
17850;-0.38273262733848074;17850;-0.39930132369423443;17850;399.5022;17850;16.1137733;17850;96.2309647;17850;73.32987;17850;150.126648
17860;-0.38212225714896081;17860;-0.39983556492473638;17860;399.38678;17860;16.1015663;17860;96.20655;17860;73.24442;17860;150.321976
17870;-0.38285470137638472;17870;-0.39987602381228704;17870;399.2329;17870;16.1015663;17870;96.10889;17870;73.1955948;17870;150.285355
17880;-0.38212225714896081;17880;-0.39986092325154626;17880;399.079;17880;16.1503944;17880;96.1455154;17880;73.1955948;17880;150.3586
17890;-0.38285470137638472;17890;-0.39929700417025055;17890;398.886658;17890;16.1015663;17890;96.04785;17890;73.2322159;17890;150.260941
17900;-0.3813287759025849;17900;-0.39985857354702109;17900;398.77124;17900;16.1503944;17900;95.93799;17900;73.13456;17900;150.407425
17910;-0.38193914609210483;17910;-0.39998969893357683;17910;398.617371;17910;16.1503944;17910;95.85253;17910;73.11014;17910;150.285355
17920;-0.38181707205420085;17920;-0.40001135210148464;17920;398.46347;17920;16.0893574;17920;95.85253;17920;73.11014;17920;150.309769
17930;-0.38193914609210483;17930;-0.39918200359134748;17930;398.271118;17930;16.0527363;17930;95.86474;17930;73.09793;17930;150.456253
17940;-0.3813898129215369;17940;-0.39915741553690065;17940;398.117218;17940;16.02832;17940;95.70605;17940;73.06131;17940;150.492874
17950;-0.38108462782677693;17950;-0.39996937631199714;17950;398.0018;17950;16.0039063;17950;95.7182541;17950;73.09793;17950;150.480667
17960;-0.38181707205420085;17960;-0.4000163960212002;17960;397.847931;17960;15.9550772;17960;95.73046;17960;73.0491;17960;150.419632
17970;-0.38059633167516094;17970;-0.39994365790051334;17970;397.694031;17970;16.07715;17970;95.69384;17970;73.01248;17970;150.505081
17980;-0.38096255378887295;17980;-0.40072868537734935;17980;397.5786;17980;16.0893574;17980;95.64501;17980;72.89041;17980;150.3586
17990;-0.38041322061830496;17990;-0.39987884849498212;17990;397.386261;17990;16.07715;17990;95.58397;17990;72.8049545;17990;150.444046
18000;-0.38175603503524885;18000;-0.39916612754765313;18000;397.1939;18000;16.1137733;18000;95.53514;18000;72.74392;18000;150.395218
18010;-0.38090151676992096;18010;-0.39826004553223415;18010;397.001556;18010;16.1015663;18010;95.60838;18010;72.67068;18010;150.553909
18020;-0.38157292397839288;18020;-0.39771359674416945;18020;396.809174;18020;16.1381874;18020;95.69384;18020;72.69509;18020;150.395218
18030;-0.38120670186468092;18030;-0.39693123153925519;18030;396.616821;18030;16.1503944;18030;95.69384;18030;72.62184;18030;150.407425
18040;-0.38041322061830496;18040;-0.3975030274893826;18040;396.5014;18040;16.0893574;18040;95.73046;18040;72.57301;18040;150.566116
18050;-0.379924924466689;18050;-0.39751152742221929;18050;396.347534;18050;16.0893574;18050;95.65722;18050;72.46315;18050;150.46846
18060;-0.37894833216345714;18060;-0.39737028020351151;18060;396.193634;18060;16.02832;18060;95.68163;18060;72.38991;18060;150.578323
18070;-0.37931455427716909;18070;-0.39721714049953893;18070;396.039764;18070;15.9428692;18070;95.76708;18070;72.25562;18070;150.639359
18080;-0.37784966582232127;18080;-0.39635257751663855;18080;395.847382;18080;16.0039063;18080;95.65722;18080;72.12134;18080;150.67598
18090;-0.37852107303079319;18090;-0.39637381486249074;18090;395.6935;18090;16.1015663;18090;95.68163;18090;72.03589;18090;150.578323
18100;-0.37809381389812924;18100;-0.39621570060992906;18100;395.5396;18100;16.1381874;18100;95.69384;18100;71.90161;18100;150.639359
18110;-0.37894833216345714;18110;-0.39623256482903779;18110;395.385742;18110;16.02832;18110;95.5595551;18110;71.90161;18110;150.627151
18120;-0.37784966582232127;18120;-0.39538127903591241;18120;395.193359;18120;15.9794912;18120;95.5595551;18120;71.86498;18120;150.737015
18130;-0.37778862880336928;18130;-0.39675208500058867;18130;395.116425;18130;15.9916992;18130;95.5595551;18130;71.7185;18130;150.7004
18140;-0.37705618457594536;18140;-0.39497081725360783;18140;394.8856;18140;15.9550772;18140;95.522934;18140;71.51097;18140;150.8713
18150;-0.37687307351908927;18150;-0.39570960928367327;18150;394.770172;18150;15.9306622;18150;95.37645;18150;71.47435;18150;150.822479
18160;-0.3766289254432813;18160;-0.3965589694169081;18160;394.654755;18160;15.84521;18160;95.3276138;18160;71.43773;18160;150.639359
18170;-0.37607959227271337;18170;-0.396459409628873;18170;394.5009;18170;15.9062471;18170;95.37645;18170;71.36448;18170;150.67598
18180;-0.37693411053804127;18180;-0.39493672696040705;18180;394.27005;18180;15.9794912;18180;95.3276138;18180;71.27903;18180;150.651566
18190;-0.37601855525376138;18190;-0.39467996619163365;18190;394.11615;18190;15.9550772;18190;95.37645;18190;71.20579;18190;150.8713
18200;-0.37693411053804127;18200;-0.39405687296801162;18200;393.9238;18200;15.9428692;18200;95.37645;18200;71.15696;18200;150.67598
18210;-0.37644581438642533;18210;-0.39468955463482586;18210;393.80838;18210;15.8574171;18210;95.29099;18210;71.14475;18210;150.761444
18220;-0.37723929563280134;18220;-0.39466008296743116;18220;393.6545;18220;15.79638;18220;95.26658;18220;71.09592;18220;150.724808
18230;-0.37571337015900141;18230;-0.39445579224995464;18230;393.5006;18230;15.759758;18230;95.09567;18230;70.97385;18230;150.822479
18240;-0.37540818506424145;18240;-0.39518266424195875;18240;393.3852;18240;15.7109289;18240;94.98581;18240;71.04709;18240;150.8713
18250;-0.37528611102633747;18250;-0.39510523510698387;18250;393.231323;18250;15.759758;18250;94.94919;18250;70.96164;18250;150.8469
18260;-0.37491988891262551;18260;-0.39417356731077496;18260;393.03894;18260;15.808588;18260;95.01022;18260;70.87619;18260;150.968964
18270;-0.3749809259315775;18270;-0.39273988060257903;18270;392.808136;18270;15.747551;18270;94.98581;18270;70.80294;18270;150.822479
18280;-0.37449262977996156;18280;-0.39342601556458873;18280;392.692719;18280;15.7231359;18280;94.93698;18280;70.75411;18280;150.785858
18290;-0.37553025910214544;18290;-0.39270783228223927;18290;392.500336;18290;15.6498919;18290;94.91257;18290;70.7297;18290;150.7004
18300;-0.37461470381786555;18300;-0.39315802575373765;18300;392.384949;18300;15.61327;18300;94.8027;18300;70.66866;18300;150.932343
18310;-0.37522507400738547;18310;-0.39244417403023951;18310;392.192566;18310;15.5400248;18310;94.729454;18310;70.656456;18310;150.8469
18320;-0.37388225959044163;18320;-0.39304956910274114;18320;392.077148;18320;15.6620989;18320;94.65621;18320;70.5465851;18320;150.834686
18330;-0.37400433362834562;18330;-0.39371215126048631;18330;391.961731;18330;15.6620989;18330;94.66842;18330;70.52217;18330;150.834686
18340;-0.37339396343882569;18340;-0.39281057020748661;18340;391.769379;18340;15.5766468;18340;94.65621;18340;70.4245148;18340;150.883514
18350;-0.3733329264198737;18350;-0.39420850369226712;18350;391.692444;18350;15.5766468;18350;94.59517;18350;70.43672;18350;150.907928
18360;-0.37345500045777769;18360;-0.39347018930698935;18360;391.5001;18360;15.4911957;18360;94.570755;18360;70.36347;18360;150.773651
18370;-0.37302774132511363;18370;-0.393291387232423;18370;391.3462;18370;15.61327;18370;94.6073761;18370;70.27802;18370;150.834686
18380;-0.37376018555253765;18380;-0.39246798411064476;18380;391.153839;18380;15.6254768;18380;94.55855;18380;70.16816;18380;150.761444
18390;-0.3733329264198737;18390;-0.39304443909522324;18390;391.038422;18390;15.5522327;18390;94.55855;18390;70.10712;18390;150.810272
18400;-0.37461470381786555;18400;-0.39252134873889921;18400;390.846069;18400;15.5278177;18400;94.6440048;18400;70.21699;18400;150.578323
18410;-0.37382122257148964;18410;-0.39154057606812592;18410;390.653717;18410;15.4423656;18410;94.6440048;18410;70.1437454;18410;150.724808
18420;-0.37388225959044163;18420;-0.39215727721581362;18420;390.5383;18420;15.4545736;18420;94.6806259;18420;70.0338745;18420;150.663773
18430;-0.37253944517349769;18430;-0.39132871626409205;18430;390.345917;18430;15.4911957;18430;94.6318;18430;69.97284;18430;150.627151
18440;-0.37253944517349769;18440;-0.39193936431947513;18440;390.23053;18440;15.3447065;18440;94.6440048;18440;70.02167;18440;150.724808
18450;-0.37211218604083374;18450;-0.38955456750500339;18450;389.9612;18450;15.2714624;18450;94.6318;18450;69.9118042;18450;150.749222
18460;-0.3715628528702658;18460;-0.39021784815573207;18460;389.8458;18460;15.3447065;18460;94.6440048;18460;69.85076;18460;150.663773
18470;-0.37186803796502577;18470;-0.39010785207425364;18470;389.691925;18470;15.3813286;18470;94.6806259;18470;69.7164841;18470;150.553909
18480;-0.37125766777550584;18480;-0.38980000171535845;18480;389.538025;18480;15.3813286;18480;94.570755;18480;69.557785;18480;150.663773
18490;-0.37199011200292975;18490;-0.38975179056785786;18490;389.384125;18490;15.2104254;18490;94.4853058;18490;69.5211639;18490;150.566116
18500;-0.37058626056703392;18500;-0.39022767279949672;18500;389.268738;18500;15.2470474;18500;94.570755;18500;69.42351;18500;150.663773
18510;-0.37101351969969787;18510;-0.38947082306283187;18510;389.076355;18510;15.1738033;18510;94.66842;18510;69.42351;18510;150.566116
18520;-0.370036927396466;18520;-0.39081642591811749;18520;388.99942;18520;15.1005583;18520;94.6440048;18520;69.4113;18520;150.566116
18530;-0.37040314951017794;18530;-0.389302505311632;18530;388.7686;18530;15.13718;18530;94.55855;18530;69.4113;18530;150.492874
18540;-0.36960966826380204;18540;-0.38823634382142796;18540;388.576233;18540;15.1738033;18540;94.58296;18540;69.22819;18540;150.59053
18550;-0.369731742301706;18550;-0.38803329599248915;18550;388.422333;18550;15.1005583;18550;94.6073761;18550;69.1549454;18550;150.627151
18560;-0.37040314951017794;18560;-0.38801875334523522;18560;388.268463;18560;14.95407;18560;94.55855;18560;69.21598;18560;150.553909
18570;-0.369792779320658;18570;-0.38714499957639326;18570;388.0761;18570;14.9662771;18570;94.6073761;18570;69.28922;18570;150.651566
18580;-0.36960966826380204;18580;-0.38776804572139506;18580;387.9607;18580;14.9906921;18580;94.570755;18580;69.2403946;18580;150.578323
18590;-0.3686330759605701;18590;-0.38819634119968888;18590;387.845276;18590;14.9784842;18590;94.42427;18590;69.16715;18590;150.724808
18600;-0.36942655720694606;18600;-0.38743630744868951;18600;387.652924;18600;14.9296551;18600;94.30219;18600;69.14274;18600;150.566116
18610;-0.36802270577105017;18610;-0.38709865867975057;18610;387.499023;18610;15.0028992;18610;94.37544;18610;69.00845;18610;150.688187
18620;-0.36844996490371412;18620;-0.38786919989575935;18620;387.3836;18620;14.868618;18620;94.30219;18620;69.05728;18620;150.505081
18630;-0.3678395947141942;18630;-0.38610078978805917;18630;387.152771;18630;14.7709589;18630;94.1679153;18630;68.97183;18630;150.627151
18640;-0.36802270577105017;18640;-0.38792788997936345;18640;387.114319;18640;14.868618;18640;94.27778;18640;68.98404;18640;150.920135
18650;-0.36765648365733822;18650;-0.3870732798554134;18650;386.921936;18650;14.819788;18650;94.20454;18650;68.9230042;18650;150.822479
18660;-0.36747337260048224;18660;-0.38681421737415989;18660;386.768066;18660;14.6366768;18660;94.11908;18660;68.87417;18660;150.907928
18670;-0.36790063173314619;18670;-0.38663618006841655;18670;386.614166;18670;14.57564;18670;94.1435;18670;68.8497543;18670;150.907928
18680;-0.36722922452467427;18680;-0.38793508076478378;18680;386.537231;18680;14.6855068;18680;94.11908;18680;68.81313;18680;150.8713
18690;-0.36826685384685814;18690;-0.3887056214502897;18690;386.4218;18690;14.6122627;18690;94.19233;18690;68.8497543;18690;150.639359
18700;-0.36729026154362626;18700;-0.3884221832610481;18700;386.2679;18700;14.57564;18700;94.11908;18700;68.83755;18700;150.773651
18710;-0.3677785576952422;18710;-0.38907228406909872;18710;386.1525;18710;14.62447;18710;94.04584;18710;68.86196;18710;150.67598
18720;-0.36704611346781829;18720;-0.38795710853397686;18720;385.960144;18720;14.62447;18720;94.1435;18720;68.73989;18720;150.822479
18730;-0.36802270577105017;18730;-0.38777487853446074;18730;385.806274;18730;14.6122627;18730;94.11908;18730;68.78872;18730;150.8713
