Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\SinusTests\MainFrictionRetake.csv;
Starttime of export;134227052015630000;fredag 8. mai 2026;11:13:21.563
Endtime of export;134227052853030000;fredag 8. mai 2026;11:14:45.303


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fMain_Pa_bar;Name;fMain_Pb_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_Cyl_bar
48510;310.973419;48510;310.4016;48510;0.5718051;48510;0.03122620437657295;48510;0.7592871;48510;0.0114361029;48510;143.375961;48510;73.64727;48510;17.3711357;48510;70.44893;48510;0
48520;311.285645;48520;310.670929;48520;0.6147102;48520;0.031215219958598016;48520;0.759246945;48520;0.012294204;48520;143.351547;48520;73.65948;48520;17.2734756;48520;70.47334;48520;0
48530;311.597748;48530;311.017181;48530;0.580560446;48530;0.031203927459004886;48530;0.758218944;48530;0.0116112083;48530;143.437;48530;73.4763641;48530;17.2856846;48530;70.52217;48530;0
48540;311.909729;48540;311.324951;48540;0.5847679;48540;0.03119232698924598;48540;0.75883764;48540;0.011695358;48540;143.2661;48540;73.54961;48540;17.4077587;48540;70.4611359;48540;0
48550;312.2216;48550;311.5558;48550;0.665801346;48550;0.031180418663813238;48550;0.7583119;48550;0.0133160269;48550;143.33934;48550;73.5129852;48550;17.3467216;48550;70.33906;48550;0
48560;312.533325;48560;311.902;48560;0.6312989;48560;0.03116820260023704;48560;0.7579398;48560;0.0126259783;48560;143.437;48560;73.54961;48560;17.3223057;48560;70.36347;48560;0
48570;312.84494;48570;312.24826;48570;0.5966728;48570;0.031155678919084991;48570;0.7578771;48570;0.0119334562;48570;143.412582;48570;73.56181;48570;17.3345127;48570;70.36347;48570;0
48580;313.156433;48580;312.5945;48580;0.561919868;48580;0.031142847743960773;48580;0.757614;48580;0.011238398;48580;143.400375;48580;73.52519;48580;17.3589287;48580;70.351265;48580;0
48590;313.4678;48590;312.863831;48590;0.60398066;48590;0.031129709201502896;48590;0.75789535;48590;0.0120796124;48590;143.351547;48590;73.62285;48590;17.2734756;48590;70.4001;48590;0
48600;313.779022;48600;313.1716;48600;0.6074367;48600;0.031116263421383475;48600;0.7570752;48600;0.0121487342;48600;143.534653;48600;73.61064;48600;17.2734756;48600;70.43672;48600;0
48610;314.090118;48610;313.517822;48610;0.572285056;48610;0.031102510536306929;48610;0.756994545;48610;0.0114457011;48610;143.351547;48610;73.46416;48610;17.3589287;48610;70.351265;48610;0
48620;314.401062;48620;313.825623;48620;0.575466037;48620;0.031088450682008686;48620;0.756208062;48620;0.0115093216;48620;143.400375;48620;73.32987;48620;17.3223057;48620;70.351265;48620;0
48630;314.711884;48630;314.0949;48630;0.6169767;48630;0.031074083997253827;48630;0.75639087;48630;0.0123395342;48630;143.327133;48630;73.37871;48630;17.3223057;48630;70.4001;48630;0
48640;315.022552;48640;314.402679;48640;0.619870365;48640;0.031059410623835729;48640;0.755636156;48640;0.0123974076;48640;143.498032;48640;73.37871;48640;17.3345127;48640;70.25361;48640;0
48650;315.333069;48650;314.825867;48650;0.507200539;48650;0.031044430706574668;48650;0.755770564;48650;0.0101440111;48650;143.412582;48650;73.40312;48650;17.2124386;48650;70.27802;48650;0
48660;315.643433;48660;315.133636;48660;0.509794652;48660;0.031029144393316384;48660;0.7553572;48660;0.0101958923;48660;143.4492;48660;73.37871;48660;17.3833427;48660;70.29023;48660;0
48670;315.953644;48670;315.441437;48670;0.51223433;48670;0.031013551834930604;48670;0.754515231;48670;0.0102446862;48670;143.571274;48670;73.30546;48670;17.52983;48670;70.2658157;48670;0
48680;316.2637;48680;315.826141;48680;0.437573045;48680;0.030997653185309587;48680;0.7542107;48680;0.008751461;48680;143.595688;48680;73.30546;48680;17.3711357;48680;70.2291946;48680;0
48690;316.5736;48690;316.210846;48690;0.362751275;48690;0.030981448601366594;48690;0.753633;48690;0.007255025;48690;143.681137;48690;73.281044;48690;17.3345127;48690;70.13154;48690;0
48700;316.883331;48700;316.518646;48700;0.3647094;48700;0.030964938243034316;48700;0.7537043;48700;0.00729418825;48700;143.534653;48700;73.2322159;48700;17.2734756;48700;70.0338745;48700;0
48710;317.1929;48710;316.826416;48710;0.366500944;48710;0.030948122273263334;48710;0.752659559;48710;0.00733001856;48710;143.717758;48710;73.15897;48710;17.2368546;48710;70.0704956;48710;0
48720;317.502319;48720;317.1342;48720;0.368122756;48720;0.030931000858020471;48720;0.751844168;48720;0.007362455;48720;143.803223;48720;73.06131;48720;17.2368546;48720;70.0338745;48720;0
48730;317.811523;48730;317.403473;48730;0.4080436;48730;0.030913574166287188;48730;0.751179039;48730;0.008160872;48730;143.864258;48730;72.98807;48730;17.2856846;48730;69.92401;48730;0
48740;318.120575;48740;317.6728;48740;0.447788656;48740;0.030895842370057897;48740;0.751914;48740;0.008955773;48740;143.6079;48740;73.0491;48740;17.1880245;48740;69.81414;48740;0
48750;318.429443;48750;318.019043;48750;0.410411358;48750;0.030877805644338278;48750;0.7507083;48750;0.008208227;48750;143.81543;48750;72.95145;48750;17.06595;48750;69.64324;48750;0
48760;318.738129;48760;318.3268;48760;0.4113239;48760;0.03085946416714351;48760;0.7494686;48760;0.00822647847;48760;143.961914;48760;72.78054;48760;17.0293274;48760;69.6676559;48760;0
48770;319.046631;48770;318.634583;48770;0.412051529;48770;0.030840818119496575;48770;0.749316752;48770;0.00824103;48770;143.913086;48770;72.76833;48770;17.1025734;48770;69.7531052;48770;0
48780;319.35495;48780;318.90387;48780;0.451062918;48780;0.030821867685426444;48780;0.7491606;48780;0.009021259;48780;143.888672;48780;72.78054;48780;17.1514015;48780;69.69207;48780;0
48790;319.663055;48790;319.1347;48790;0.528355062;48790;0.03080261305196624;48790;0.748251438;48790;0.0105671007;48790;143.913086;48790;72.59743;48790;17.06595;48790;69.557785;48790;0
48800;319.971;48800;319.51944;48800;0.4515661;48800;0.030783054409151425;48800;0.7468599;48800;0.009031322;48800;144.157227;48800;72.47536;48800;17.0415363;48800;69.557785;48800;0
48810;320.278717;48810;319.750275;48810;0.528467059;48810;0.03076319195001791;48810;0.7466165;48810;0.0105693405;48810;144.035156;48810;72.3654861;48810;17.0049133;48810;69.48454;48810;0
48820;320.586273;48820;320.134979;48820;0.451280832;48820;0.030743025870600144;48820;0.745815158;48820;0.009025617;48820;144.157227;48820;72.31666;48820;16.8706322;48820;69.46013;48820;0
48830;320.8936;48830;320.442749;48830;0.45083496;48830;0.030722556369929193;48830;0.7453426;48830;0.009016699;48830;144.169434;48830;72.26783;48830;16.7729721;48830;69.46013;48830;0
48840;321.2007;48840;320.789;48840;0.411711127;48840;0.030701783650030772;48840;0.744902968;48840;0.008234222;48840;144.32814;48840;72.3777;48840;16.88284;48840;69.33805;48840;0
48850;321.507629;48850;321.1737;48850;0.333906263;48850;0.030680707915923217;48850;0.74526757;48850;0.00667812536;48850;144.157227;48850;72.42653;48850;16.9438763;48850;69.22819;48850;0
48860;321.814331;48860;321.443024;48860;0.371304423;48860;0.030659329375615527;48860;0.7444514;48860;0.00742608868;48860;144.169434;48860;72.26783;48860;17.0049133;48860;69.33805;48860;0
48870;322.120819;48870;321.7123;48870;0.4084873;48870;0.030637648240105265;48870;0.7438163;48870;0.008169745;48870;144.242676;48870;72.23121;48870;17.0415363;48870;69.37467;48870;0
48880;322.427063;48880;322.020081;48880;0.406980038;48880;0.030615664723376478;48880;0.743397057;48880;0.008139601;48880;144.230469;48880;72.18238;48880;16.8462181;48880;69.2526;48880;0
48890;322.733124;48890;322.366333;48890;0.3667797;48890;0.03059337904239761;48890;0.7425369;48890;0.00733559439;48890;144.438;48890;72.2067947;48890;16.7607651;48890;69.33805;48890;0
48900;323.03894;48900;322.635651;48900;0.403298527;48900;0.030570791417119332;48900;0.7426923;48900;0.008065971;48900;144.2671;48900;72.19459;48900;16.711935;48900;69.2526;48900;0
48910;323.344543;48910;322.94342;48910;0.401118219;48910;0.030547902070472383;48910;0.7425523;48910;0.008022364;48910;144.218262;48910;72.2067947;48910;16.6142769;48910;69.20377;48910;0
48920;323.6499;48920;323.2512;48920;0.398707479;48920;0.030524711228365385;48920;0.743139565;48920;0.00797415;48920;144.010742;48920;72.30445;48920;16.63869;48920;69.2403946;48920;0
48930;323.955017;48930;323.597443;48930;0.3575916;48930;0.030501219119682569;48930;0.7418218;48930;0.007151832;48930;144.2549;48930;72.219;48930;16.6753139;48930;69.14274;48930;0
48940;324.259918;48940;323.9052;48940;0.354711026;48940;0.030477425976281565;48940;0.7413413;48940;0.00709422072;48940;144.083984;48940;71.99927;48940;16.5776539;48940;69.0816956;48940;0
48950;324.564575;48950;324.097565;48950;0.4670063;48950;0.0304533320329911;48950;0.741402;48950;0.009340126;48950;143.9375;48950;71.98706;48950;16.58986;48950;69.22819;48950;0
48960;324.869;48960;324.443817;48960;0.4251721;48960;0.030428937527608661;48960;0.7404771;48960;0.008503442;48960;144.096191;48960;71.95044;48960;16.58986;48960;69.0939;48960;0
48970;325.173157;48970;324.7516;48970;0.421564221;48970;0.030404242700898171;48970;0.7395871;48970;0.008431284;48970;144.157227;48970;71.82836;48970;16.5288239;48970;69.0450745;48970;0
48980;325.477081;48980;325.097839;48980;0.3792361;48980;0.0303792477965876;48980;0.739415944;48980;0.00758472225;48980;144.132813;48980;71.86498;48980;16.5410328;48980;69.14274;48980;0
48990;325.780731;48990;325.4056;48990;0.375128329;48990;0.030353953061366557;48990;0.7396022;48990;0.00750256656;48990;143.998535;48990;71.91382;48990;16.55324;48990;69.0450745;48990;0
49000;326.084137;49000;325.6749;49000;0.409237862;49000;0.030328358744883873;49000;0.738735855;49000;0.008184757;49000;144.169434;49000;71.91382;49000;16.5166168;49000;68.98404;49000;0
49010;326.3873;49010;325.9827;49010;0.404618174;49010;0.030302465099745126;49010;0.7386599;49010;0.008092363;49010;144.05957;49010;71.90161;49010;16.4067516;49010;68.98404;49010;0
49020;326.6902;49020;326.405884;49020;0.2843228;49020;0.030276272381510119;49020;0.7382188;49020;0.005686456;49020;144.010742;49020;71.82836;49020;16.3579216;49020;68.97183;49020;0
49030;326.992828;49030;326.713654;49030;0.279179275;49030;0.03024978084869041;49030;0.738061965;49030;0.00558358571;49030;143.961914;49030;71.8527756;49030;16.4677868;49030;68.9108;49030;0
49040;327.2952;49040;327.021423;49040;0.273769349;49040;0.030222990762746742;49040;0.7372881;49040;0.005475387;49040;144.169434;49040;71.9260254;49040;16.6142769;49040;68.93521;49040;0
49050;327.5973;49050;327.367676;49050;0.229618251;49050;0.030195902388086438;49050;0.7373024;49050;0.004592365;49050;144.047363;49050;71.93823;49050;16.5654469;49050;68.97183;49050;0
49060;327.8991;49060;327.5985;49060;0.300610065;49060;0.030168515992060826;49060;0.73680824;49060;0.00601220131;49060;143.986328;49060;71.84057;49060;16.4433727;49060;69.00845;49060;0
49070;328.200653;49070;327.8678;49070;0.332854778;49070;0.030140831844962575;49070;0.7362741;49070;0.006657095;49070;144.010742;49070;71.8161545;49070;16.4799957;49070;69.03287;49070;0
49080;328.501923;49080;328.098633;49080;0.4032929;49080;0.030112850220023038;49080;0.73587954;49080;0.008065858;49080;143.961914;49080;71.76733;49080;16.4067516;49080;68.81313;49080;0
49090;328.802917;49090;328.4449;49090;0.358034462;49090;0.030084571393409563;49090;0.7347649;49090;0.007160689;49090;144.1206;49090;71.68188;49090;16.3212986;49090;68.82534;49090;0
49100;329.1036;49100;328.8296;49100;0.27402;49100;0.030055995644222757;49100;0.7346123;49100;0.0054804;49100;143.9375;49100;71.58421;49100;16.3823357;49100;69.03287;49100;0
49110;329.404022;49110;329.13736;49110;0.2666618;49110;0.030027123254493707;49110;0.733884037;49110;0.00533323549;49110;144.05957;49110;71.59642;49110;16.2846775;49110;69.03287;49110;0
49120;329.704163;49120;329.406677;49120;0.297485143;49120;0.02999795450918125;49120;0.7341154;49120;0.00594970258;49120;143.876465;49120;71.63305;49120;16.1626034;49120;68.86196;49120;0
49130;330.004;49130;329.714447;49130;0.289543569;49130;0.029968489696169127;49130;0.7332712;49130;0.005790871;49130;144.05957;49130;71.66967;49130;16.3090916;49130;68.86196;49130;0
49140;330.303528;49140;330.022217;49140;0.28130585;49140;0.029938729106263148;49140;0.732993841;49140;0.005626117;49140;143.986328;49140;71.645256;49140;16.3823357;49140;68.8497543;49140;0
49150;330.602753;49150;330.253052;49150;0.34971258;49150;0.02990867303318832;49150;0.73224926;49150;0.00699425163;49150;144.047363;49150;71.59642;49150;16.3212986;49150;68.78872;49150;0
49160;330.9017;49160;330.4454;49160;0.456289023;49160;0.029878321773585952;49160;0.7317143;49160;0.00912578;49160;144.047363;49160;71.5598;49160;16.3212986;49160;68.77651;49160;0
49170;331.200317;49170;330.714722;49170;0.485616982;49170;0.029847675627010715;49170;0.7306796;49170;0.009712339;49170;144.035156;49170;71.340065;49170;16.3212986;49170;68.65444;49170;0
49180;331.498657;49180;331.176361;49180;0.3222782;49180;0.029816734895927722;49180;0.729995966;49180;0.006445564;49180;144.047363;49180;71.26682;49180;16.2602615;49180;68.50795;49180;0
49190;331.796661;49190;331.4072;49190;0.3894591;49190;0.029785499885709468;49190;0.7300142;49190;0.007789182;49190;143.913086;49190;71.29124;49190;16.2846775;49190;68.4835358;49190;0
49200;332.09436;49200;331.6765;49200;0.4178544;49200;0.029753970904632908;49200;0.72939235;49200;0.008357088;49200;144.071777;49200;71.3889;49200;16.3457146;49200;68.54457;49200;0
49210;332.391754;49210;331.9458;49210;0.445932955;49210;0.029722148263876352;49210;0.7286257;49210;0.008918659;49210;144.083984;49210;71.29124;49210;16.2602615;49210;68.54457;49210;0
49220;332.6888;49220;332.253571;49220;0.435220063;49220;0.029690032277516418;49220;0.7275051;49220;0.008704402;49220;144.218262;49220;71.19358;49220;16.2602615;49220;68.61781;49220;0
49230;332.985535;49230;332.56134;49230;0.424184531;49230;0.02965762326252493;49230;0.727784336;49230;0.008483691;49230;144.035156;49230;71.26682;49230;16.2846775;49230;68.52016;49230;0
49240;333.281952;49240;332.9076;49240;0.3743517;49240;0.02962492153876577;49240;0.726515651;49240;0.00748703443;49240;144.230469;49240;71.18137;49240;16.22364;49240;68.4225;49240;0
49250;333.578033;49250;333.215363;49250;0.362662166;49250;0.029591927428991763;49250;0.725700259;49250;0.007253243;49250;144.2671;49250;71.09592;49250;16.1503944;49250;68.45912;49250;0
49260;333.873779;49260;333.48468;49260;0.389112949;49260;0.029558641258841438;49260;0.7254042;49260;0.007782259;49260;144.2671;49260;71.15696;49260;16.07715;49260;68.4225;49260;0
49270;334.16922;49270;333.830933;49270;0.338285923;49270;0.029525063356835881;49270;0.7249293;49270;0.00676571857;49270;144.279312;49270;71.16917;49270;16.0649433;49270;68.3736649;49270;0
49280;334.4643;49280;334.10022;49280;0.36406517;49280;0.029491194054375391;49280;0.7242411;49280;0.00728130341;49280;144.230469;49280;71.04709;49280;16.1503944;49280;68.36146;49280;0
49290;334.759033;49290;334.408;49290;0.351032525;49290;0.029457033685736326;49290;0.723340631;49290;0.00702065043;49290;144.352554;49290;71.0226746;49290;16.1381874;49290;68.27601;49290;0
49300;335.053436;49300;334.6773;49300;0.376128554;49300;0.029422582588067733;49300;0.722887635;49300;0.007522571;49300;144.315933;49300;70.99826;49300;15.9916992;49300;68.27601;49300;0
49310;335.347473;49310;334.9466;49310;0.4008786;49310;0.029387841101388038;49310;0.7223262;49310;0.008017573;49310;144.352554;49310;71.01047;49310;16.0527363;49310;68.30042;49310;0
49320;335.641174;49320;335.254364;49320;0.386808068;49320;0.029352809568581682;49320;0.722003;49320;0.00773616135;49320;144.291519;49320;71.01047;49320;15.9916992;49320;68.33704;49320;0
49330;335.93454;49330;335.562164;49330;0.37238577;49330;0.029317488335395759;49330;0.720707;49330;0.00744771538;49330;144.560074;49330;70.99826;49330;15.9672842;49330;68.27601;49330;0
49340;336.227539;49340;335.792969;49340;0.4345523;49340;0.029281877750436575;49340;0.7204434;49340;0.008691046;49340;144.462418;49340;70.98605;49340;16.04053;49340;68.2515945;49340;0
49350;336.520172;49350;336.0238;49350;0.4963613;49350;0.029245978165166223;49350;0.719279766;49350;0.009927226;49350;144.53566;49350;70.8273544;49350;15.9550772;49350;68.2882156;49350;0
49360;336.812439;49360;336.485474;49360;0.3269793;49360;0.029209789933899145;49360;0.7188692;49360;0.006539586;49360;144.499039;49360;70.8273544;49360;15.9550772;49360;68.2882156;49360;0
49370;337.10437;49370;336.793243;49370;0.311121017;49370;0.029173313413798529;49370;0.7184198;49370;0.00622242037;49370;144.462418;49370;70.81515;49370;15.9550772;49370;68.2515945;49370;0
49380;337.3959;49380;337.062561;49380;0.3333683;49380;0.029136548964872919;49380;0.7175541;49380;0.006667366;49380;144.53566;49380;70.76632;49380;15.9184542;49380;68.1295242;49380;0
49390;337.6871;49390;337.331848;49390;0.355246484;49390;0.029099496949972579;49390;0.7171985;49390;0.00710492954;49390;144.438;49390;70.7297;49390;15.8818321;49390;68.1295242;49390;0
49400;337.9779;49400;337.601166;49400;0.3767527;49400;0.029062157734785946;49400;0.7161195;49400;0.007535054;49400;144.682144;49400;70.77853;49400;15.89404;49400;68.08069;49400;0
49410;338.268341;49410;337.832;49410;0.436355859;49410;0.029024531687835989;49410;0.7154132;49410;0.008727117;49410;144.6089;49410;70.64425;49410;15.833003;49410;68.03186;49410;0
49420;338.5584;49420;338.2552;49420;0.303222537;49420;0.028986619180476608;49420;0.7142605;49420;0.006064451;49420;144.706558;49420;70.52217;49420;15.8574171;49420;68.11731;49420;0
49430;338.848083;49430;338.6014;49430;0.246652171;49430;0.028948420586888943;49430;0.7144307;49430;0.00493304338;49430;144.53566;49430;70.60762;49430;15.89404;49430;68.08069;49430;0
49440;339.13736;49440;338.870728;49440;0.2666419;49440;0.028909936284077706;49440;0.7132692;49440;0.00533283828;49440;144.682144;49440;70.53438;49440;15.84521;49440;67.99524;49440;0
49450;339.42627;49450;339.1785;49450;0.247773618;49450;0.028871166651867394;49450;0.712546051;49450;0.00495547242;49450;144.645523;49450;70.43672;49450;15.84521;49450;67.9342041;49450;0
49460;339.714783;49460;339.5632;49460;0.1515727;49460;0.028832112072898639;49460;0.71185267;49460;0.003031454;49460;144.5967;49460;70.33906;49460;15.79638;49460;67.98303;49460;0
49470;340.0029;49470;339.83252;49470;0.170395076;49470;0.028792772932624371;49470;0.710682034;49470;0.00340790162;49470;144.743179;49470;70.2658157;49470;15.747551;49470;67.90979;49470;0
49480;340.290649;49480;340.063354;49480;0.2272944;49480;0.028753149619306018;49480;0.7101828;49480;0.004545888;49480;144.718765;49480;70.2658157;49480;15.7109289;49480;67.82433;49480;0
49490;340.577972;49490;340.2942;49490;0.283796072;49490;0.028713242524009686;49490;0.709241033;49490;0.005675921;49490;144.816437;49490;70.2291946;49490;15.7109289;49490;67.79992;49490;0
49500;340.8649;49500;340.525;49500;0.339897245;49500;0.028673052040602297;49500;0.709035635;49500;0.00679794466;49500;144.633316;49500;70.18037;49500;15.6376839;49500;67.66564;49500;0
49510;341.151428;49510;340.8328;49510;0.3186516;49510;0.028632578565747694;49510;0.7080178;49510;0.00637303153;49510;144.718765;49510;70.10712;49510;15.5766468;49510;67.5435638;49510;0
49520;341.437561;49520;341.102081;49520;0.335471541;49520;0.028591822498902731;49520;0.7070639;49520;0.006709431;49520;144.694351;49520;69.9484253;49520;15.5888548;49520;67.4581146;49520;0
49530;341.723267;49530;341.3714;49530;0.351882517;49530;0.028550784242313356;49530;0.705872655;49530;0.00703765033;49530;144.865265;49530;69.8996;49530;15.56444;49530;67.59239;49530;0
49540;342.008575;49540;341.6022;49540;0.406353474;49540;0.028509464201010554;49540;0.705379069;49540;0.008127069;49540;144.7554;49540;69.82635;49540;15.5522327;49540;67.4337;49540;0
49550;342.293457;49550;341.833038;49550;0.4604098;49550;0.028467862782806462;49550;0.7040812;49550;0.009208196;49550;144.865265;49550;69.67986;49550;15.4423656;49550;67.15293;49550;0
49560;342.577942;49560;342.217773;49560;0.3601617;49560;0.028425980398290286;49560;0.7031133;49560;0.007203234;49560;144.9385;49560;69.61882;49560;15.3691216;49560;67.1407242;49560;0
49570;342.861969;49570;342.4486;49570;0.413380384;49570;0.028383817460824259;49570;0.7023735;49570;0.008267608;49570;144.962921;49570;69.5944061;49570;15.3447065;49570;67.15293;49570;0
49580;343.1456;49580;342.7179;49580;0.4277043;49580;0.028341374386539542;49580;0.701430857;49580;0.008554086;49580;144.9141;49580;69.42351;49580;15.2958765;49580;67.31162;49580;0
49590;343.4288;49590;343.025665;49590;0.403130621;49590;0.028298651594332144;49590;0.7007483;49590;0.008062612;49590;144.877472;49590;69.3624649;49590;15.2958765;49590;67.2994156;49590;0
49600;343.711578;49600;343.333435;49600;0.37812832;49600;0.028255649505858776;49600;0.6999293;49600;0.007562566;49600;145.060577;49600;69.4723358;49600;15.3202915;49600;67.12852;49600;0
49610;343.993927;49610;343.602753;49610;0.391166359;49610;0.028212368545532687;49610;0.6989414;49610;0.007823327;49610;145.060577;49610;69.33805;49610;15.1982174;49610;67.03085;49610;0
49620;344.275818;49620;343.987457;49620;0.288354933;49620;0.028168809140519512;49620;0.697917;49620;0.005767098;49620;145.194855;49620;69.32584;49620;15.1738033;49620;66.90878;49620;0
49630;344.557281;49630;344.256775;49630;0.300521761;49630;0.028124971720732941;49630;0.6978075;49630;0.00601043552;49630;144.987335;49630;69.31364;49630;15.0639362;49630;66.96982;49630;0
49640;344.838318;49640;344.564545;49640;0.2737771;49640;0.028080856718830628;49640;0.6967736;49640;0.005475542;49640;145.1094;49640;69.28922;49640;15.0151062;49640;67.03085;49640;0
49650;345.1189;49650;344.9108;49650;0.208118141;49650;0.028036464570209835;49650;0.696457267;49650;0.004162363;49650;144.987335;49650;69.28922;49650;14.9418621;49650;66.96982;49650;0
49660;345.399048;49660;345.141632;49660;0.257429153;49660;0.027991795713003143;49660;0.6953161;49660;0.00514858263;49660;145.060577;49660;69.17936;49660;14.868618;49660;66.8721542;49660;0
49670;345.678741;49670;345.333984;49670;0.344763815;49670;0.027946850588074144;49670;0.694498539;49670;0.00689527672;49670;145.158234;49670;69.21598;49670;14.9174471;49670;66.8721542;49670;0
49680;345.957977;49680;345.603271;49680;0.354704171;49680;0.027901629639013072;49680;0.693350255;49680;0.00709408335;49680;145.182648;49680;69.05728;49680;14.893033;49680;66.90878;49680;0
49690;346.2368;49690;345.911041;49690;0.325719178;49690;0.027856133312132429;49690;0.6924265;49690;0.00651438348;49690;145.304733;49690;69.0816956;49690;14.9296551;49690;66.8721542;49690;0
49700;346.5151;49700;346.218842;49700;0.296277821;49700;0.027810362056462635;49700;0.69221437;49700;0.00592555664;49700;145.158234;49700;69.10611;49700;14.819788;49700;66.76229;49700;0
49710;346.792969;49710;346.565063;49710;0.227905661;49710;0.027764316323747436;49710;0.6911832;49710;0.0045581134;49710;145.182648;49710;68.99625;49710;14.7831659;49710;66.786705;49710;0
49720;347.0704;49720;346.757446;49720;0.3129587;49720;0.027717996568439658;49720;0.690668166;49720;0.00625917362;49720;145.1094;49720;68.98404;49720;14.7465439;49720;66.85995;49720;0
49730;347.347351;49730;347.026733;49730;0.3206036;49730;0.027671403247696583;49730;0.6891418;49730;0.006412072;49730;145.390182;49730;68.94742;49730;14.6488848;49730;66.7012558;49730;0
49740;347.6238;49740;347.3345;49740;0.2893095;49740;0.027624536821375473;49740;0.6887138;49740;0.00578619;49740;145.280319;49740;68.93521;49740;14.6366768;49740;66.67684;49740;0
49750;347.899841;49750;347.603821;49750;0.2960171;49750;0.027577397752029036;49750;0.687698;49750;0.005920342;49750;145.329147;49750;68.86196;49750;14.6000547;49750;66.64022;49750;0
49760;348.175354;49760;347.9116;49760;0.2637802;49760;0.027529986504900853;49760;0.686807334;49760;0.00527560432;49760;145.390182;49760;68.8497543;49760;14.6000547;49760;66.4693146;49760;0
49770;348.450439;49770;348.180878;49770;0.269539624;49770;0.027482303547920795;49770;0.686234832;49770;0.005390792;49770;145.40239;49770;68.9108;49770;14.57564;49770;66.5913849;49770;0
49780;348.725;49780;348.488647;49780;0.236349061;49780;0.027434349351700398;49780;0.6853346;49780;0.00472698128;49780;145.463425;49780;68.89859;49780;14.4901886;49780;66.57918;49780;0
49790;348.9991;49790;348.719482;49790;0.279621124;49790;0.027386124389528234;49790;0.6843977;49790;0.00559242256;49790;145.390182;49790;68.73989;49790;14.3803215;49790;66.33503;49790;0
49800;349.272736;49800;348.9888;49800;0.283937842;49800;0.027337629137365167;49800;0.6832316;49800;0.00567875663;49800;145.487839;49800;68.66665;49800;14.3681145;49800;66.32282;49800;0
49810;349.545868;49810;349.219635;49810;0.326239973;49810;0.027288864073839774;49810;0.6825106;49810;0.0065248;49810;145.40239;49810;68.58119;49810;14.3681145;49810;66.2862;49810;0
49820;349.8185;49820;349.5274;49820;0.291109651;49820;0.027239829680243549;49820;0.6812724;49820;0.005822193;49820;145.561081;49820;68.54457;49820;14.3925295;49820;66.34724;49820;0
49830;350.090668;49830;349.7967;49830;0.293959349;49830;0.02719052644052616;49830;0.6810858;49830;0.005879187;49830;145.390182;49830;68.58119;49830;14.3681145;49830;66.34724;49830;0
49840;350.3623;49840;350.104462;49840;0.257842928;49840;0.027140954841290674;49840;0.680029869;49840;0.005156859;49840;145.475632;49840;68.54457;49840;14.2704554;49840;66.16413;49840;0
49850;350.633484;49850;350.412262;49850;0.221229479;49850;0.027091115371788765;49850;0.6789379;49850;0.00442458969;49850;145.561081;49850;68.49574;49850;14.24604;49850;66.13972;49850;0
49860;350.904144;49860;350.681549;49860;0.222588032;49860;0.027041008523915871;49860;0.6776512;49860;0.00445176056;49860;145.719772;49860;68.4469147;49860;14.3314924;49860;66.16413;49860;0
49870;351.1743;49870;350.950867;49870;0.223444179;49870;0.026990634792206387;49870;0.676901042;49870;0.004468884;49870;145.670944;49870;68.39809;49870;14.2582474;49870;66.1152954;49870;0
49880;351.443939;49880;351.181671;49880;0.262267023;49880;0.026939994673828641;49880;0.6760824;49880;0.00524534052;49880;145.548874;49880;68.2515945;49880;14.1483812;49880;65.9932251;49880;0
49890;351.7131;49890;351.489471;49890;0.223638609;49890;0.026889088668580186;49890;0.6751636;49890;0.004472772;49890;145.609909;49890;68.2515945;49890;14.1850033;49890;66.01764;49890;0
49900;351.98172;49900;351.758759;49900;0.222971573;49900;0.026837917278882743;49900;0.6747474;49900;0.00445943139;49900;145.475632;49900;68.2515945;49900;14.0751362;49900;66.01764;49900;0
49910;352.249847;49910;351.9896;49910;0.260263264;49910;0.02678648100977727;49910;0.6735968;49910;0.00520526525;49910;145.536667;49910;68.1661453;49910;14.0385141;49910;65.9444;49910;0
49920;352.517456;49920;352.297363;49920;0.220095739;49920;0.026734780368918975;49920;0.673297;49920;0.004401915;49920;145.304733;49920;68.11731;49920;14.0018921;49920;65.89557;49920;0
49930;352.784546;49930;352.5282;49930;0.2563534;49930;0.026682815866572309;49930;0.6718835;49930;0.005127068;49930;145.536667;49930;68.1051;49930;13.940855;49930;65.7612839;49930;0
49940;353.051117;49940;352.7975;49940;0.25361836;49940;0.02663058801560593;49940;0.671446145;49940;0.00507236738;49940;145.500046;49940;68.20277;49940;13.940855;49940;65.73687;49940;0
49950;353.317169;49950;353.0668;49950;0.2503597;49950;0.026578097331487641;49950;0.6705294;49950;0.00500719436;49950;145.439011;49950;68.0928955;49950;13.940855;49950;65.73687;49950;0
49960;353.582672;49960;353.259155;49960;0.323518366;49960;0.026525344332279332;49960;0.66970253;49960;0.00647036731;49960;145.377975;49960;68.01965;49960;13.9530621;49960;65.72466;49960;0
49970;353.847656;49970;353.49;49970;0.357676446;49970;0.026472329538631746;49970;0.6688391;49970;0.00715352874;49970;145.390182;49970;68.00745;49970;13.879818;49970;65.68804;49970;0
