Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JibHard2.csv;
Starttime of export;134226361040610000;torsdag 7. mai 2026;16:01:44.061
Endtime of export;134226362083010000;torsdag 7. mai 2026;16:03:28.301


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar
57690;360.5433;57690;361.7949;57690;-1.25159168;57690;-0.025003820767538393;57690;-0.5515542;57690;-0.0250318348;57690;150.028992;57690;21.4728241;57690;126.749474;57690;82.96152;57690;121.3538
57700;360.292969;57700;361.523926;57700;-1.23097241;57700;-0.025063451114667894;57700;-0.5553677;57700;-0.0246194471;57700;149.95575;57700;21.5704823;57700;127.04245;57700;83.13242;57700;121.451462
57710;360.042023;57710;361.2917;57710;-1.24965286;57710;-0.025122834095653978;57710;-0.5558488;57710;-0.0249930564;57710;150.102234;57710;21.6559334;57710;127.140114;57710;83.18125;57710;121.658989
57720;359.7905;57720;361.020721;57720;-1.23021352;57720;-0.025181969124410605;57720;-0.5565208;57720;-0.02460427;57720;150.114441;57720;21.7902164;57720;127.127907;57720;83.14463;57720;121.781059
57730;359.5384;57730;360.749756;57730;-1.21136022;57730;-0.025240855617298913;57730;-0.5576773;57730;-0.0242272057;57730;150.028992;57730;21.81463;57730;127.079071;57730;83.14463;57730;121.720024
57740;359.285675;57740;360.47876;57740;-1.19309056;57740;-0.025299492993132996;57740;-0.5584354;57740;-0.02386181;57740;150.07782;57740;21.7780075;57740;127.115692;57740;83.1690445;57740;121.805473
57750;359.0324;57750;360.2078;57750;-1.17540181;57750;-0.025357880673185559;57750;-0.560859859;57750;-0.0235080346;57750;150.090027;57750;21.9367046;57750;127.323219;57750;83.27891;57750;121.988586
57760;358.778534;57760;360.014252;57760;-1.23571479;57760;-0.025416018081193904;57760;-0.5619999;57760;-0.0247142967;57760;150.175476;57760;21.9977417;57760;127.4453;57760;83.27891;57760;122.074036
57770;358.524078;57770;359.781982;57770;-1.25789392;57770;-0.025473904643365228;57770;-0.5629364;57770;-0.0251578782;57770;150.163269;57770;21.9489117;57770;127.4453;57770;83.30332;57770;122.122864
57780;358.269043;57780;359.511;57780;-1.241935;57780;-0.025531539788382525;57780;-0.5652567;57780;-0.024838699;57780;150.028992;57780;22.0343647;57780;127.494125;57780;83.43761;57780;122.208321
57790;358.013458;57790;359.162567;57790;-1.14912045;57790;-0.025588922947410185;57790;-0.566780567;57790;-0.02298241;57790;150.0412;57790;22.0465717;57790;127.591782;57790;83.51085;57790;122.232735
57800;357.757263;57800;358.891571;57800;-1.13429976;57800;-0.025646053554099598;57800;-0.5676002;57800;-0.0226859953;57800;150.187683;57800;22.0221558;57800;127.738274;57800;83.5718842;57800;122.318184
57810;357.500519;57810;358.698;57810;-1.197474;57810;-0.025702931044594739;57810;-0.569315434;57810;-0.0239494815;57810;150.187683;57810;22.0221558;57810;127.848137;57810;83.6085052;57810;122.354805
57820;357.243225;57820;358.427;57820;-1.18378389;57820;-0.02575955485753775;57820;-0.5693226;57820;-0.0236756783;57820;150.19989;57820;22.1198158;57820;127.762688;57820;83.5963;57820;122.3426
57830;356.985352;57830;358.156;57830;-1.17065465;57830;-0.025815924434074444;57830;-0.5697263;57830;-0.0234130938;57830;150.175476;57830;22.1198158;57830;127.689445;57830;83.62071;57830;122.379227
57840;356.7269;57840;357.846252;57840;-1.1193676;57840;-0.025872039217859868;57840;-0.56992656;57840;-0.0223873518;57840;150.273148;57840;22.0709858;57840;127.71386;57840;83.66955;57840;122.440262
57850;356.4679;57850;357.6914;57850;-1.22350192;57850;-0.025927898655063761;57850;-0.5719149;57850;-0.0244700387;57850;150.236511;57850;22.254097;57850;127.823723;57850;83.66955;57850;122.525711
57860;356.208344;57860;357.4591;57860;-1.25075829;57860;-0.025983502194376031;57860;-0.573603749;57860;-0.025015166;57860;150.187683;57860;22.4005852;57860;127.884766;57860;83.70617;57860;122.513504
57870;355.948242;57870;357.18808;57870;-1.23984873;57870;-0.026038849287012191;57870;-0.574083865;57870;-0.0247969739;57870;150.297562;57870;22.3639641;57870;127.958008;57870;83.77941;57870;122.525711
57880;355.687561;57880;356.994476;57880;-1.30692363;57880;-0.026093939386718782;57880;-0.5762702;57880;-0.0261384714;57880;150.309769;57880;22.3639641;57880;128.141113;57880;83.81603;57880;122.562332
57890;355.426361;57890;356.8009;57890;-1.37454593;57890;-0.026148771949778767;57890;-0.5773451;57890;-0.02749092;57890;150.3586;57890;22.4250011;57890;128.226563;57890;83.79162;57890;122.696617
57900;355.164581;57900;356.49115;57900;-1.32655621;57900;-0.026203346435016886;57900;-0.5773023;57900;-0.0265311245;57900;150.34639;57900;22.4372082;57900;128.1167;57900;83.8770752;57900;122.80648
57910;354.902283;57910;356.220123;57910;-1.31782532;57910;-0.026257662303805;57910;-0.578568459;57910;-0.0263565071;57910;150.3708;57910;22.4616222;57910;128.202148;57910;83.9137;57910;122.80648
57920;354.639435;57920;355.9878;57920;-1.34835255;57920;-0.026311719020067351;57920;-0.5805438;57920;-0.02696705;57920;150.321976;57920;22.4005852;57920;128.29982;57920;83.8770752;57920;122.769859
57930;354.376038;57930;355.716736;57930;-1.34069514;57930;-0.0263655160502861;57930;-0.5799745;57930;-0.0268139038;57930;150.383011;57930;22.4372082;57930;128.202148;57930;83.9259;57930;122.830894
57940;354.112122;57940;355.4457;57940;-1.33357036;57940;-0.026419052863506223;57940;-0.581940353;57940;-0.0266714077;57940;150.3708;57940;22.5470753;57940;128.336441;57940;83.9625244;57940;122.928558
57950;353.847656;57950;355.135925;57950;-1.28825355;57950;-0.026472328931340973;57950;-0.584220767;57950;-0.02576507;57950;150.321976;57950;22.5592823;57950;128.470718;57950;83.88928;57950;122.928558
57960;353.582672;57960;354.9036;57960;-1.32090807;57960;-0.026525343727977088;57960;-0.5855792;57960;-0.02641816;57960;150.321976;57960;22.5470753;57960;128.543961;57960;83.9137;57960;123.014008
57970;353.317169;57970;354.671265;57970;-1.35408843;57970;-0.026578096730179916;57970;-0.5875624;57970;-0.027081769;57970;150.2243;57970;22.5592823;57970;128.592789;57970;83.97473;57970;123.099457
57980;353.051117;57980;354.400177;57980;-1.3490684;57980;-0.026630587417298627;57980;-0.588922441;57980;-0.0269813687;57980;150.19989;57980;22.6569424;57980;128.641617;57980;84.01135;57980;123.245949
57990;352.784546;57990;354.167847;57990;-1.38329208;57990;-0.026682815271271334;57990;-0.5923042;57990;-0.0276658423;57990;150.090027;57990;22.6935635;57990;128.836945;57990;84.03577;57990;123.3314
58000;352.517456;58000;353.896759;58000;-1.379309;58000;-0.026734779776630208;58000;-0.593031;58000;-0.02758618;58000;150.175476;58000;22.7179775;58000;128.9224;58000;84.1212158;58000;123.368019
58010;352.249847;58010;353.6257;58010;-1.37584019;58010;-0.026786480420506551;58010;-0.5933243;58010;-0.0275168028;58010;150.260941;58010;22.7912235;58010;128.959015;58010;84.1944656;58010;123.4901
58020;351.98175;58020;353.3159;58020;-1.334157;58020;-0.026837916692635889;58020;-0.595553935;58020;-0.0266831387;58020;150.138855;58020;22.80343;58020;129.007843;58020;84.23109;58020;123.551132
58030;351.7131;58030;353.122253;58030;-1.40916109;58030;-0.026889088085362986;58030;-0.5971441;58030;-0.0281832218;58030;150.126648;58030;22.80343;58030;129.093292;58030;84.3165359;58030;123.612167
58040;351.44397;58040;352.812439;58040;-1.36849248;58040;-0.026939994093646846;58040;-0.597092867;58040;-0.0273698512;58040;150.2243;58040;22.9010887;58040;129.1055;58040;84.3653641;58040;123.612167
58050;351.174316;58050;352.696259;58050;-1.52196419;58050;-0.026990634215065729;58050;-0.5982405;58050;-0.0304392837;58050;150.2243;58050;22.9743347;58050;129.154327;58050;84.40199;58050;123.67321
58060;350.904144;58060;352.4639;58060;-1.559757;58060;-0.027041007949822074;58060;-0.6003851;58060;-0.03119514;58060;150.163269;58060;22.9621258;58060;129.252;58060;84.40199;58060;123.722038
58070;350.633484;58070;352.0379;58070;-1.40440631;58070;-0.027091114800747461;58070;-0.6018751;58070;-0.0280881263;58070;150.114441;58070;22.9499187;58070;129.28862;58070;84.4386139;58070;123.709831
58080;350.362335;58080;351.766785;58080;-1.40446341;58080;-0.027140954273307507;58080;-0.602355361;58080;-0.0280892681;58080;150.138855;58080;22.9865417;58080;129.28862;58080;84.475235;58080;123.844109
58090;350.090668;58090;351.573151;58090;-1.48247313;58090;-0.027190525875606671;58090;-0.6033951;58090;-0.0296494626;58090;150.187683;58090;23.1574459;58090;129.374069;58090;84.5973053;58090;123.966187
58100;349.8185;58100;351.302032;58100;-1.48351467;58100;-0.027239829118393375;58100;-0.6066161;58100;-0.0296702925;58100;150.004578;58100;23.1208229;58100;129.459518;58100;84.64614;58100;123.978394
58110;349.545868;58110;351.0309;58110;-1.48504376;58110;-0.027288863515064456;58110;-0.607552469;58110;-0.0297008734;58110;150.114441;58110;23.0353718;58110;129.5938;58110;84.64614;58110;123.953979
58120;349.272736;58120;350.798523;58120;-1.52578914;58120;-0.027337628581670225;58120;-0.6081368;58120;-0.0305157825;58120;150.163269;58120;23.0719929;58120;129.630417;58120;84.73159;58120;123.966187
58130;348.9991;58130;350.5274;58130;-1.52828586;58130;-0.027386123836919154;58130;-0.609540939;58130;-0.0305657182;58130;150.004578;58130;23.1574459;58130;129.544968;58130;84.69497;58130;124.07605
58140;348.725;58140;350.295;58140;-1.56999481;58140;-0.027434348802182654;58140;-0.61288166;58140;-0.0313998945;58140;149.8825;58140;23.242897;58140;129.691452;58140;84.68276;58140;124.222542
58150;348.450439;58150;350.023865;58150;-1.57344842;58150;-0.027482303001499789;58150;-0.6160657;58150;-0.03146897;58150;149.797058;58150;23.3039341;58150;129.850159;58150;84.68276;58150;124.332405
58160;348.175354;58160;349.8302;58160;-1.65484333;58160;-0.027529985961581977;58160;-0.6175395;58160;-0.03309687;58160;149.797058;58160;23.3649712;58160;129.9234;58160;84.7560043;58160;124.442276
58170;347.899841;58170;349.559082;58170;-1.65924358;58170;-0.027577397211817647;58170;-0.618254364;58170;-0.03318487;58170;149.809265;58170;23.4748383;58170;129.935608;58170;84.92691;58170;124.4789
58180;347.6238;58180;349.287933;58180;-1.66411257;58180;-0.027624536284276909;58180;-0.6187106;58180;-0.03328225;58180;149.8825;58180;23.4870453;58180;129.984436;58180;84.9513245;58180;124.576553
58190;347.347351;58190;348.939331;58190;-1.59197664;58190;-0.027671402713716139;58190;-0.622034431;58190;-0.03183953;58190;149.736008;58190;23.3771782;58190;130.082092;58190;84.9513245;58190;124.710838
58200;347.0704;58200;348.7069;58200;-1.63650954;58200;-0.027717996037582609;58200;-0.623291;58200;-0.03273019;58200;149.760437;58200;23.4870453;58200;130.155334;58200;85.01236;58200;124.771873
58210;346.792969;58210;348.4745;58210;-1.68150389;58210;-0.027764315796019023;58210;-0.6260647;58210;-0.0336300768;58210;149.7116;58210;23.7189865;58210;130.289627;58210;84.9879456;58210;124.759666
58220;346.5151;58220;348.203339;58220;-1.68822014;58220;-0.027810361531868059;58220;-0.6273564;58220;-0.0337644033;58220;149.821472;58220;23.7434;58220;130.448318;58220;84.92691;58220;124.808495
58230;346.2368;58230;347.970917;58230;-1.734129;58230;-0.027856132790676908;58230;-0.6272485;58230;-0.03468258;58230;149.8825;58230;23.7067776;58230;130.436111;58230;85.01236;58230;124.845116
58240;345.957977;58240;347.661;58240;-1.70301485;58240;-0.02790162912070171;58240;-0.6295374;58240;-0.0340602957;58240;149.760437;58240;23.7556076;58240;130.448318;58240;85.13444;58240;124.918365
58250;345.678741;58250;347.467316;58250;-1.78856528;58250;-0.027946850072912068;58250;-0.632914066;58250;-0.0357713066;58250;149.699387;58250;23.79223;58250;130.60701;58250;85.1466446;58250;125.028229
58260;345.399048;58260;347.118652;58260;-1.71960747;58260;-0.02799179520099538;58260;-0.6345734;58260;-0.03439215;58260;149.748215;58260;23.7678146;58260;130.72908;58260;85.12222;58260;125.162514
58270;345.1189;58270;346.808746;58270;-1.689831;58270;-0.028036464061361493;58270;-0.6335164;58270;-0.0337966233;58270;150.028992;58270;23.8776817;58270;130.863373;58270;85.20768;58270;125.284584
58280;344.838318;58280;346.4988;58280;-1.66049469;58280;-0.028080856213146724;58280;-0.6354746;58280;-0.0332098939;58280;150.028992;58280;23.8166447;58280;130.961029;58280;85.23209;58280;125.321205
58290;344.557281;58290;346.3051;58290;-1.7478193;58290;-0.02812497121821847;58290;-0.63793993;58290;-0.0349563845;58290;149.906921;58290;23.7678146;58290;130.973236;58290;85.2443;58290;125.431076
58300;344.275818;58300;346.11142;58300;-1.83558154;58300;-0.028168808641179436;58300;-0.6395013;58300;-0.03671163;58300;149.943542;58300;23.9387188;58300;131.070892;58300;85.305336;58300;125.45549
58310;343.993927;58310;345.801483;58310;-1.80755234;58310;-0.028212368049371953;58310;-0.6410825;58310;-0.0361510478;58310;150.0412;58310;23.9387188;58310;131.229584;58310;85.31754;58310;125.504318
58320;343.711578;58320;345.569031;58320;-1.85743761;58320;-0.028255649012882258;58320;-0.6459174;58320;-0.03714875;58320;149.809265;58320;24.0607929;58320;131.290634;58320;85.3541641;58320;125.589767
58330;343.4288;58330;345.220337;58330;-1.79152119;58330;-0.028298651104544707;58330;-0.6463734;58330;-0.0358304232;58330;149.8581;58330;24.17066;58330;131.315048;58330;85.4274139;58330;125.65081
58340;343.1456;58340;345.0266;58340;-1.881003;58340;-0.028341373899946024;58340;-0.645610034;58340;-0.03762006;58340;150.004578;58340;24.2561111;58340;131.351669;58340;85.59831;58340;125.687431
58350;342.861969;58350;344.716644;58350;-1.85467517;58350;-0.028383816977429459;58350;-0.6467485;58350;-0.0370935;58350;149.931335;58350;24.4148083;58350;131.302841;58350;85.69598;58350;125.846123
58360;342.577942;58360;344.445435;58360;-1.8675102;58360;-0.028425979918098979;58360;-0.647717535;58360;-0.0373502038;58360;150.028992;58360;24.3415623;58360;131.4127;58360;85.63494;58360;126.041443
58370;342.293457;58370;344.290466;58370;-1.99699819;58370;-0.028467862305823384;58370;-0.650128;58370;-0.0399399661;58370;150.016785;58370;24.21949;58370;131.510361;58370;85.61052;58370;126.05365
58380;342.008575;58380;344.019226;58380;-2.01066446;58380;-0.028509463727240409;58380;-0.651856363;58380;-0.04021329;58380;150.0534;58380;24.2683182;58380;131.608017;58380;85.69598;58380;126.1269
58390;341.723267;58390;343.709259;58390;-1.98599446;58390;-0.028550783771760825;58390;-0.655142665;58390;-0.03971989;58390;150.016785;58390;24.3415623;58390;131.730087;58390;85.70818;58390;126.236763
58400;341.437561;58400;343.438049;58400;-2.00047827;58400;-0.02859182203157248;58400;-0.657955;58400;-0.0400095657;58400;149.992371;58400;24.4148083;58400;131.827759;58400;85.68377;58400;126.200142
58410;341.151428;58410;343.128052;58410;-1.976619;58410;-0.028632578101644313;58410;-0.6568142;58410;-0.039532382;58410;150.114441;58410;24.45143;58410;131.827759;58410;85.64715;58410;126.261177
58420;340.8649;58420;342.818085;58420;-1.95316052;58420;-0.028673051579730366;58420;-0.658850253;58420;-0.03906321;58420;150.0412;58420;24.4148083;58420;131.827759;58420;85.69598;58420;126.529739
58430;340.577972;58430;342.624329;58430;-2.04634786;58430;-0.028713242066373754;58430;-0.6617592;58430;-0.0409269556;58430;150.028992;58430;24.45143;58430;131.937622;58430;85.85467;58430;126.602982
58440;340.290649;58440;342.314331;58440;-2.0236845;58440;-0.028753149164910556;58440;-0.662203133;58440;-0.04047369;58440;150.175476;58440;24.5735035;58440;132.0597;58440;85.84246;58440;126.651817
58450;340.00293;58450;342.004333;58450;-2.00141335;58450;-0.028792772481473907;58450;-0.6615974;58450;-0.0400282666;58450;150.273148;58450;24.6101265;58450;132.0719;58450;85.92792;58450;126.676231
58460;339.714783;58460;341.694336;58460;-1.97953165;58460;-0.028832111624997631;58460;-0.665872753;58460;-0.0395906344;58460;150.102234;58460;24.50026;58460;132.096313;58460;85.92792;58460;126.602982
58470;339.42627;58470;341.461823;58470;-2.03554;58470;-0.028871166207220259;58470;-0.668995559;58470;-0.0407108031;58470;150.102234;58470;24.58571;58470;132.218384;58470;85.91571;58470;126.63961
58480;339.13736;58480;341.268066;58480;-2.13068676;58480;-0.028909935842688833;58480;-0.6687546;58480;-0.0426137336;58480;150.19989;58480;24.6101265;58480;132.25502;58480;86.00116;58480;126.651817
58490;338.848083;58490;340.9968;58490;-2.1487124;58490;-0.028948420148762706;58490;-0.672198832;58490;-0.04297425;58490;150.090027;58490;24.6467476;58490;132.279434;58490;86.12323;58490;126.651817
58500;338.5584;58500;340.764282;58500;-2.20587063;58500;-0.028986618745617317;58500;-0.676025;58500;-0.0441174135;58500;150.016785;58500;24.6955776;58500;132.352676;58500;86.11102;58500;126.810509
58510;338.268341;58510;340.531738;58510;-2.26340628;58510;-0.029024531256247928;58510;-0.675236464;58510;-0.0452681258;58510;150.19989;58510;24.7077847;58510;132.450333;58510;85.98895;58510;126.92038
58520;337.9779;58520;340.299225;58520;-2.32131672;58520;-0.02906215730647338;58520;-0.6769037;58520;-0.0464263335;58520;150.2121;58520;24.7322;58520;132.499161;58520;86.0988159;58520;126.957
58530;337.6871;58530;339.950439;58530;-2.26333475;58530;-0.029099496524939733;58530;-0.681956649;58530;-0.04526669;58530;150.07782;58530;24.7077847;58530;132.5602;58530;86.0988159;58530;126.981415
58540;337.395935;58540;339.7179;58540;-2.32198429;58540;-0.029136548543123985;58540;-0.682394564;58540;-0.0464396849;58540;150.102234;58540;24.8542747;58540;132.5602;58540;86.15986;58540;126.932587
58550;337.10437;58550;339.446625;58550;-2.34224415;58550;-0.029173312995337677;58550;-0.685802937;58550;-0.04684488;58550;149.992371;58550;24.9275188;58550;132.5602;58550;86.1720657;58550;127.005829
58560;336.812469;58560;339.175323;58560;-2.362866;58560;-0.029209789518730503;58560;-0.6867908;58560;-0.04725732;58560;150.07782;58560;24.8908958;58560;132.645645;58560;86.1720657;58560;127.140114
58570;336.520172;58570;338.904022;58570;-2.38384724;58570;-0.029245977753293909;58570;-0.6894802;58570;-0.0476769432;58570;150.0534;58570;24.8420658;58570;132.694473;58570;86.257515;58570;127.262184
58580;336.227539;58580;338.671478;58580;-2.44394231;58580;-0.029281877341864628;58580;-0.6922366;58580;-0.0488788448;58580;150.0412;58580;24.8420658;58580;132.755524;58580;86.3429642;58580;127.347633
58590;335.93454;58590;338.36142;58590;-2.42687559;58590;-0.029317487930128214;58590;-0.693257;58590;-0.04853751;58590;150.004578;58590;24.8786888;58590;132.718887;58590;86.42842;58590;127.335426
58600;335.6412;58600;338.051361;58600;-2.41015816;58600;-0.029352809166622543;58600;-0.6942773;58600;-0.04820316;58600;150.028992;58600;25.025177;58600;132.7433;58600;86.35517;58600;127.335426
58610;335.347473;58610;337.780029;58610;-2.43254662;58610;-0.029387840702741225;58610;-0.6990151;58610;-0.04865093;58610;149.992371;58610;25.025177;58610;132.85318;58610;86.416214;58610;127.35984
58620;335.053436;58620;337.46994;58620;-2.41651964;58620;-0.029422582192737228;58620;-0.7020058;58620;-0.0483303927;58620;150.0534;58620;24.9519329;58620;132.987457;58620;86.416214;58620;127.457504
58630;334.759033;58630;337.276154;58630;-2.51711583;58630;-0.029457033293726027;58630;-0.70642966;58630;-0.0503423177;58630;150.090027;58630;25.0373859;58630;133.146149;58630;86.37959;58630;127.567368
58640;334.4643;58640;336.966064;58640;-2.5017693;58640;-0.029491193665689166;58640;-0.7113986;58640;-0.0500353836;58640;149.992371;58640;25.098423;58640;133.18277;58640;86.416214;58640;127.530746
58650;334.16922;58650;336.772247;58650;-2.603043;58650;-0.02952506297147757;58650;-0.7147334;58650;-0.05206086;58650;149.980164;58650;25.1228371;58650;133.2438;58650;86.36738;58650;127.518539
58660;333.873779;58660;336.500916;58660;-2.62712765;58660;-0.029558640876814861;58660;-0.7166422;58660;-0.0525425524;58660;149.992371;58660;25.1960812;58660;133.280441;58660;86.416214;58660;127.652824
58670;333.578033;58670;336.190826;58670;-2.61277938;58670;-0.029591927050300667;58670;-0.715553463;58670;-0.0522555858;58670;149.992371;58670;25.2204971;58670;133.207184;58670;86.50166;58670;127.7871
58680;333.281952;58680;335.8807;58680;-2.598757;58680;-0.029624921163413902;58680;-0.7205171;58680;-0.0519751422;58680;149.919128;58680;25.1228371;58680;133.256027;58680;86.46504;58680;127.677238
58690;332.985535;58690;335.609375;58690;-2.62382245;58690;-0.029657622890515985;58690;-0.720523;58690;-0.0524764471;58690;150.102234;58690;25.1350441;58690;133.402512;58690;86.5382843;58690;127.665031
58700;332.6888;58700;335.338;58700;-2.649209;58700;-0.029690031908854077;58700;-0.7220816;58700;-0.05298418;58700;150.07782;58700;25.2204971;58700;133.3903;58700;86.6481552;58700;127.83593
58710;332.391754;58710;334.950348;58710;-2.55861759;58710;-0.029722147898564245;58710;-0.7224587;58710;-0.0511723533;58710;150.0534;58710;25.2815342;58710;133.341476;58710;86.6481552;58710;127.896973
58720;332.09436;58720;334.679;58720;-2.58463669;58720;-0.029753970542674646;58720;-0.7240166;58720;-0.05169273;58720;150.126648;58720;25.2693253;58720;133.426926;58720;86.68478;58720;127.884766
58730;331.796661;58730;334.4464;58730;-2.64973521;58730;-0.029785499527108621;58730;-0.7309677;58730;-0.052994702;58730;150.090027;58730;25.1960812;58730;133.5612;58730;86.70919;58730;128.006836
58740;331.498657;58740;334.2138;58740;-2.7151444;58740;-0.029816734540687832;58740;-0.733039141;58740;-0.05430289;58740;150.0412;58740;25.1716671;58740;133.536789;58740;86.78243;58740;128.080078
58750;331.200317;58750;333.903656;58750;-2.703326;58750;-0.0298476752751353;58750;-0.732098162;58750;-0.05406652;58750;150.0412;58750;25.1716671;58750;133.475754;58750;86.7214;58750;127.970215
58760;330.9017;58760;333.6323;58760;-2.73057866;58760;-0.029878321425078468;58760;-0.736796439;58760;-0.05461157;58760;150.0534;58760;25.2815342;58760;133.585617;58760;86.7336044;58760;128.03125
58770;330.602753;58770;333.399658;58770;-2.79690123;58770;-0.029908672688052213;58770;-0.7430623;58770;-0.0559380241;58770;149.992371;58770;25.3669853;58770;133.658859;58770;86.83126;58770;128.092285
58780;330.303528;58780;333.2058;58780;-2.90229225;58780;-0.02993872876450179;58780;-0.743855238;58780;-0.0580458455;58780;150.004578;58780;25.3547783;58780;133.658859;58780;86.83126;58780;128.080078
58790;330.004;58790;332.89566;58790;-2.89167023;58790;-0.029968489357785916;58790;-0.7451128;58790;-0.0578334071;58790;150.004578;58790;25.3914;58790;133.658859;58790;86.86788;58790;128.1167
58800;329.704163;58800;332.507965;58800;-2.80379748;58800;-0.029997954174179532;58800;-0.743997335;58800;-0.05607595;58800;150.07782;58800;25.3914;58800;133.671066;58800;86.8556747;58800;128.165527
58810;329.404022;58810;332.352875;58810;-2.94883871;58810;-0.030027122922876789;58810;-0.7505497;58810;-0.0589767732;58810;149.931335;58810;25.3914;58810;133.658859;58810;86.83126;58810;128.141113
58820;329.1036;58820;332.081482;58820;-2.97785354;58820;-0.030055995315993914;58820;-0.7600613;58820;-0.05955707;58820;149.845886;58820;25.4646435;58820;133.768738;58820;86.80685;58820;128.104492
58830;328.802917;58830;331.848846;58830;-3.04592371;58830;-0.030084571068572048;58830;-0.756658852;58830;-0.0609184764;58830;150.0534;58830;25.4768524;58830;133.8664;58830;86.74581;58830;128.214355
58840;328.501923;58840;331.538666;58840;-3.03672957;58840;-0.030112849898580037;58840;-0.7503641;58840;-0.06073459;58840;150.138855;58840;25.48906;58840;133.768738;58840;86.7214;58840;128.397476
58850;328.200653;58850;331.2285;58850;-3.027811;58850;-0.030140831526917267;58850;-0.757156432;58850;-0.06055622;58850;150.0412;58850;25.5989265;58850;133.805359;58850;86.78243;58850;128.531754
58860;327.8991;58860;330.957062;58860;-3.05794;58860;-0.030168515677416345;58860;-0.769285;58860;-0.0611588024;58860;149.943542;58860;25.6355476;58860;133.951843;58860;86.8556747;58860;128.507339
58870;327.5973;58870;330.685638;58870;-3.08834028;58870;-0.030195902076845891;58870;-0.7735149;58870;-0.061766807;58870;149.95575;58870;25.6477547;58870;134.025085;58870;86.9655457;58870;128.543961
58880;327.2952;58880;330.4142;58880;-3.11900878;58880;-0.0302229904549132;58880;-0.7821005;58880;-0.062380176;58880;149.8825;58880;25.6477547;58880;134.098328;58880;87.12424;58880;128.592789
58890;326.992828;58890;330.104;58890;-3.11116648;58890;-0.030249780544266913;58890;-0.784142;58890;-0.06222333;58890;149.894714;58890;25.6477547;58890;134.122742;58890;87.17307;58890;128.568375
58900;326.6902;58900;329.7938;58900;-3.10358524;58900;-0.030276272080499669;58900;-0.780003369;58900;-0.0620717034;58900;149.95575;58900;25.6965847;58900;134.073914;58900;87.11203;58900;128.568375
58910;326.3873;58910;329.522339;58910;-3.13503957;58910;-0.030302464802150698;58910;-0.7807625;58910;-0.06270079;58910;150.016785;58910;25.7454147;58910;134.122742;58910;87.07541;58910;128.690445
58920;326.084167;58920;329.289673;58920;-3.205528;58920;-0.030328358450708415;58920;-0.785214543;58920;-0.06411056;58920;149.992371;58920;25.721;58920;134.159363;58920;87.11203;58920;128.800323
58930;325.780731;58930;328.9019;58930;-3.12115669;58930;-0.030353952770612959;58930;-0.7963456;58930;-0.0624231324;58930;149.943542;58930;25.7454147;58930;134.293655;58930;87.12424;58930;128.824738
58940;325.477081;58940;328.66922;58940;-3.192149;58940;-0.030379247509258731;58940;-0.801895261;58940;-0.06384298;58940;149.931335;58940;25.8064518;58940;134.354691;58940;87.2096939;58940;128.836945
58950;325.173157;58950;328.397766;58950;-3.22461;58950;-0.030404242416996869;58950;-0.800584733;58950;-0.0644922;58950;150.028992;58950;25.8064518;58950;134.403519;58950;87.2096939;58950;128.788116
58960;324.869;58960;328.1263;58960;-3.2573154;58960;-0.030428937247137695;58960;-0.7900231;58960;-0.06514631;58960;150.2121;58960;25.8186588;58960;134.3669;58960;87.1608658;58960;128.824738
58970;324.564575;58970;327.854828;58970;-3.29026222;58970;-0.030453331755953269;58970;-0.796618164;58970;-0.06580524;58970;150.138855;58970;25.8308659;58970;134.391312;58970;87.1608658;58970;128.910187
58980;324.259918;58980;327.583374;58980;-3.32344723;58980;-0.030477425702679604;58980;-0.7953175;58980;-0.06646895;58980;150.187683;58980;25.8552818;58980;134.391312;58980;87.19749;58980;128.959015
58990;323.955017;58990;327.350677;58990;-3.39564967;58990;-0.030501218849519181;58990;-0.7986696;58990;-0.0679129958;58990;150.090027;58990;25.8796959;58990;134.330276;58990;87.19749;58990;128.836945
59000;323.6499;59000;327.117981;59000;-3.46808553;59000;-0.030524710961643234;59000;-0.814938366;59000;-0.06936172;59000;150.004578;59000;25.977356;59000;134.501175;59000;87.2219;59000;128.89798
59010;323.344543;59010;326.885284;59010;-3.540752;59010;-0.030547901807194112;59010;-0.8201579;59010;-0.07081504;59010;149.992371;59010;26.038393;59010;134.55;59010;87.30735;59010;128.983429
59020;323.03894;59020;326.575;59020;-3.53607845;59020;-0.03057079115728753;59020;-0.814817846;59020;-0.07072157;59020;150.0412;59020;26.00177;59020;134.488968;59020;87.246315;59020;129.02005
59030;322.733124;59030;326.303528;59030;-3.57041121;59030;-0.030593378786014841;59030;-0.8125293;59030;-0.07140822;59030;150.114441;59030;26.0506;59030;134.501175;59030;87.31956;59030;129.068878
59040;322.427063;59040;325.954468;59040;-3.52739429;59040;-0.03061566447044527;59040;-0.8206292;59040;-0.0705478862;59040;150.102234;59040;26.00177;59040;134.598831;59040;87.45384;59040;128.983429
59050;322.120819;59050;325.682983;59050;-3.56216335;59050;-0.030637647990628115;59050;-0.824344039;59050;-0.0712432638;59050;150.07782;59050;25.965147;59050;134.611038;59050;87.46605;59050;129.02005
