Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\SinusTests\JibFricRetake.csv;
Starttime of export;134227056435130000;fredag 8. mai 2026;11:20:43.513
Endtime of export;134227057266530000;fredag 8. mai 2026;11:22:06.653


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar
50290;374.594116;50290;374.563873;50290;0.03024704;50290;0.020923380276555818;50290;0.5610842;50290;0.0006049408;50290;148.466446;50290;78.71334;50290;6.286813;50290;73.34208;50290;94.54634
50300;374.802979;50300;374.8733;50300;-0.07032557;50300;0.020849655706175342;50300;0.5593628;50300;-0.00140651141;50300;148.625137;50300;78.62789;50300;6.27460575;50300;73.30546;50300;94.4486847
50310;375.0111;50310;374.989349;50310;0.02176365;50310;0.020775725358110866;50310;0.5585203;50310;0.000435273018;50310;148.503067;50310;78.6401;50310;6.18915367;50310;73.3176651;50310;94.37544
50320;375.2185;50320;375.2214;50320;-0.00292305415;50320;0.02070158996202507;50320;0.557361662;50320;-5.84610825E-05;50320;148.5641;50320;78.70113;50320;6.237983;50320;73.2078;50320;94.33881
50330;375.42514;50330;375.4535;50330;-0.028349122;50330;0.020627250249604392;50330;0.5560869;50330;-0.000566982431;50330;148.429825;50330;78.51802;50330;6.237983;50330;73.13456;50330;94.18012
50340;375.631042;50340;375.6082;50340;0.02283888;50340;0.020552706954551768;50340;0.554334342;50340;0.0004567776;50340;148.527481;50340;78.35932;50340;6.15253162;50340;73.13456;50340;94.10687
50350;375.836182;50350;375.801575;50350;0.03460433;50350;0.020477960812579434;50350;0.5532791;50350;0.0006920866;50350;148.503067;50350;78.38374;50350;6.176946;50350;73.11014;50350;94.11908
50360;376.0406;50360;375.994965;50360;0.0456234;50360;0.020403012561401666;50360;0.551832;50360;0.000912467949;50360;148.61293;50360;78.37153;50360;6.140324;50360;73.11014;50360;94.02142
50370;376.244263;50370;376.111;50370;0.133247361;50370;0.02032786294072737;50370;0.550659657;50370;0.00266494742;50370;148.588516;50370;78.3471146;50370;6.09149456;50370;73.06131;50370;93.96039
50380;376.447144;50380;376.343048;50380;0.104090519;50380;0.020252512692252995;50380;0.5495665;50380;0.0020818105;50380;148.539688;50380;78.33491;50380;6.00604248;50380;72.95145;50380;93.9725952
50390;376.6493;50390;376.6138;50390;0.0355064943;50390;0.020176962559655075;50390;0.5481141;50390;0.0007101299;50390;148.588516;50390;78.2616653;50390;5.99383545;50390;72.89041;50390;93.80169
50400;376.850677;50400;376.7685;50400;0.0821956247;50400;0.020101213288582918;50400;0.5467972;50400;0.00164391252;50400;148.5519;50400;78.16401;50400;6.00604248;50400;72.8415756;50400;93.6552048
50410;377.051331;50410;377.000549;50410;0.05077783;50410;0.020025265626651242;50410;0.5455326;50410;0.00101555663;50410;148.625137;50410;78.20063;50410;5.957213;50410;72.82937;50410;93.740654
50420;377.2512;50420;377.1939;50420;0.0572769269;50420;0.019949120323432806;50420;0.544211864;50420;0.00114553852;50420;148.5519;50420;78.0663452;50420;5.883969;50420;72.74392;50420;93.76507
50430;377.450317;50430;377.3873;50430;0.06301568;50430;0.019872778130451019;50430;0.5426223;50430;0.00126031355;50430;148.673965;50430;78.00531;50430;5.883969;50430;72.74392;50430;93.60637
50440;377.648651;50440;377.542;50440;0.106665716;50440;0.019796239801172493;50440;0.54159224;50440;0.00213331426;50440;148.527481;50440;77.93207;50440;5.90838337;50440;72.7195053;50440;93.47209
50450;377.846222;50450;377.774017;50450;0.0722042844;50450;0.019719506090999688;50450;0.539975941;50450;0.00144408573;50450;148.69838;50450;77.90765;50450;5.81072426;50450;72.62184;50450;93.37443
50460;378.04303;50460;377.967377;50460;0.07565024;50460;0.019642577757263253;50460;0.5386506;50460;0.00151300477;50460;148.710587;50460;77.85882;50460;5.7618947;50460;72.67068;50460;93.3256
50470;378.239075;50470;378.160767;50470;0.07832803;50470;0.019565455559214826;50470;0.5375329;50470;0.00156656059;50470;148.600723;50470;77.7855759;50470;5.87176132;50470;72.53639;50470;93.31339
50480;378.434357;50480;378.3928;50480;0.0415638834;50480;0.019488140258019364;50480;0.5365425;50480;0.0008312777;50480;148.527481;50480;77.80999;50480;5.87176132;50480;72.51198;50480;93.20353
50490;378.628845;50490;378.5088;50490;0.1200429;50490;0.019410632616747674;50490;0.5350028;50490;0.00240085786;50490;148.625137;50490;77.7489548;50490;5.84734631;50490;72.5241852;50490;93.16691
50500;378.822571;50500;378.7408;50500;0.08173312;50500;0.019332933400368887;50500;0.5335677;50500;0.00163466239;50500;148.747208;50500;77.76116;50500;5.859554;50500;72.438736;50500;93.1547
50510;379.0155;50510;378.972839;50510;0.04264841;50510;0.019255043375742895;50510;0.5319033;50510;0.000852968136;50510;148.796051;50510;77.5902557;50510;5.70085764;50510;72.38991;50510;93.05704
50520;379.207672;50520;379.24353;50520;-0.03588314;50520;0.019176963311612793;50520;0.530369341;50520;-0.0007176628;50520;148.844879;50520;77.48039;50520;5.63982058;50520;72.35328;50520;93.03262
50530;379.399048;50530;379.398224;50530;0.0008161516;50530;0.019098693978597293;50530;0.529314756;50530;1.63230325E-05;50530;148.771637;50530;77.48039;50530;5.61540556;50530;72.3654861;50530;92.9837952
50540;379.58963;50540;379.5529;50540;0.0367331468;50540;0.019020236149183151;50540;0.527705967;50540;0.0007346629;50540;148.930328;50540;77.44377;50540;5.60319853;50540;72.26783;50540;92.8739243
50550;379.779449;50550;379.7849;50550;-0.00547177624;50550;0.018941590597717384;50550;0.5264228;50550;-0.000109435525;50550;148.796051;50550;77.2728653;50550;5.505539;50550;72.17017;50550;92.81289
50560;379.968475;50560;380.0556;50560;-0.08712932;50560;0.018862758100399873;50560;0.524842739;50560;-0.00174258638;50560;148.8815;50560;77.17521;50560;5.468917;50560;72.0969238;50560;92.80068
50570;380.1567;50570;380.248932;50570;-0.09223662;50570;0.018783739435275542;50570;0.5234611;50570;-0.00184473244;50570;148.979156;50570;77.1874161;50570;5.4811244;50570;72.13355;50570;92.7518539
50580;380.344147;50580;380.4036;50580;-0.0594655424;50580;0.01870453538222671;50580;0.521958351;50580;-0.0011893108;50580;149.027985;50580;77.08975;50580;5.4811244;50580;72.13355;50580;92.7030258
50590;380.5308;50590;380.63562;50590;-0.104820147;50590;0.018625146722965405;50590;0.520553946;50590;-0.002096403;50590;149.076813;50590;77.0409241;50590;5.505539;50590;72.10913;50590;92.67861
50600;380.716644;50600;380.790283;50600;-0.07363349;50600;0.018545574241025636;50600;0.5190547;50600;-0.00147266977;50600;149.150055;50600;76.96768;50600;5.468917;50600;72.0480957;50600;92.58095
50610;380.9017;50610;380.9836;50610;-0.08190837;50610;0.018465818721755685;50610;0.5174869;50610;-0.00163816742;50610;149.296555;50610;76.93106;50610;5.371258;50610;71.93823;50610;92.45888
50620;381.085968;50620;381.0996;50620;-0.0136479149;50620;0.018385880952310359;50620;0.5165807;50620;-0.0002729583;50620;149.186676;50620;76.97989;50620;5.261391;50620;71.91382;50620;92.34901
50630;381.2694;50630;381.37027;50630;-0.100849077;50630;0.018305761721643082;50630;0.5151309;50630;-0.0020169816;50630;149.259933;50630;76.93106;50630;5.16373158;50630;71.84057;50630;92.23914
50640;381.452057;50640;381.602264;50640;-0.150183424;50640;0.018225461820498362;50640;0.513543665;50640;-0.00300366851;50640;149.247711;50640;76.72353;50640;5.21256161;50640;71.7185;50640;92.03162
50650;381.6339;50650;381.718262;50650;-0.08432523;50650;0.018144982041403804;50650;0.5119838;50650;-0.00168650458;50650;149.3698;50650;76.6625;50650;5.27359867;50650;71.6940842;50650;91.9949951
50660;381.814972;50660;381.8729;50660;-0.05793629;50660;0.018064323178662332;50660;0.510792255;50660;-0.00115872582;50660;149.333176;50660;76.6380844;50660;5.12710953;50660;71.54759;50660;91.98279
50670;381.9952;50670;382.1049;50670;-0.109681182;50670;0.017983486028344355;50670;0.509191632;50670;-0.00219362369;50670;149.467453;50670;76.5648346;50670;5.15152454;50670;71.47435;50670;91.87292
50680;382.174652;50680;382.298218;50680;-0.123569019;50680;0.017902471388279911;50680;0.507685542;50680;-0.0024713804;50680;149.60173;50680;76.54042;50680;5.07828;50680;71.5353851;50680;91.82409
50690;382.353271;50690;382.414185;50690;-0.0609397776;50690;0.017821280058050788;50690;0.506249368;50690;-0.00121879554;50690;149.528488;50690;76.3451;50690;4.919584;50690;71.3889;50690;91.62878
50700;382.531067;50700;382.684845;50700;-0.153773278;50700;0.01773991283898264;50700;0.504529953;50700;-0.00307546556;50700;149.650558;50700;76.18641;50700;4.90737629;50700;71.37669;50700;91.49449
50710;382.708069;50710;382.8008;50710;-0.09276886;50710;0.017658370534137102;50710;0.503427267;50710;-0.00185537722;50710;149.5529;50710;76.14979;50710;4.956206;50710;71.40111;50710;91.45787
50720;382.884247;50720;382.994141;50720;-0.109903835;50720;0.017576653948303725;50720;0.5023009;50720;-0.00219807681;50720;149.528488;50720;76.1742;50720;4.956206;50720;71.36448;50720;91.40904
50730;383.0596;50730;383.1101;50730;-0.050531745;50730;0.017494763887992253;50730;0.5011727;50730;-0.00101063494;50730;149.47966;50730;76.1742;50730;4.83413172;50730;71.26682;50730;91.38463
50740;383.234131;50740;383.3421;50740;-0.1079623;50740;0.017412701161424526;50740;0.499422222;50740;-0.002159246;50740;149.7238;50740;76.11316;50740;4.895169;50740;71.15696;50740;91.2869644
50750;383.407837;50750;383.6127;50750;-0.204871878;50750;0.017330466578526518;50750;0.497955382;50750;-0.00409743749;50750;149.797058;50750;76.03992;50750;4.77309465;50750;71.0715;50750;91.15269
50760;383.58075;50760;383.767365;50760;-0.186620429;50760;0.017248060950920359;50760;0.496848255;50760;-0.0037324084;50760;149.699387;50760;76.0032959;50760;4.663228;50760;71.09592;50760;91.05502
50770;383.7528;50770;383.922;50770;-0.169192553;50770;0.017165485091916333;50770;0.495634973;50770;-0.003383851;50770;149.650558;50770;75.95447;50770;4.663228;50770;71.0226746;50770;91.0061951
50780;383.924042;50780;384.07663;50780;-0.152589932;50780;0.017082739816504822;50780;0.494007647;50780;-0.00305179879;50780;149.748215;50780;75.8079758;50780;4.57777643;50780;70.8639755;50780;90.99399
50790;384.094452;50790;384.3086;50790;-0.214132443;50790;0.016999825941348291;50790;0.4927757;50790;-0.00428264868;50790;149.797058;50790;75.8446;50790;4.565569;50790;70.85177;50790;90.89633
50800;384.264038;50800;384.463226;50800;-0.19918476;50800;0.016916744284773255;50800;0.4917066;50800;-0.003983695;50800;149.565109;50800;75.69811;50800;4.54115438;50800;70.87619;50800;90.74984
50810;384.4328;50810;384.656525;50810;-0.223725677;50810;0.016833495666762028;50810;0.49011007;50810;-0.004474513;50810;149.650558;50810;75.55162;50810;4.40687275;50810;70.8884;50810;90.71322
50820;384.6007;50820;384.811157;50820;-0.21043995;50820;0.016750080908944909;50820;0.488600135;50820;-0.004208799;50820;149.650558;50820;75.36851;50820;4.39466524;50820;70.79073;50820;90.6155548
50830;384.7678;50830;385.004425;50830;-0.236645386;50830;0.016666500834591876;50830;0.487036347;50830;-0.00473290775;50830;149.772644;50830;75.27085;50830;4.51673937;50830;70.63204;50830;90.43245
50840;384.934052;50840;385.159058;50840;-0.225028247;50840;0.016582756268604521;50840;0.48606512;50840;-0.004500565;50840;149.674973;50840;75.31968;50840;4.38245773;50840;70.571;50840;90.28596
50850;385.099457;50850;385.391022;50850;-0.2915615;50850;0.016498848037507896;50850;0.48464334;50850;-0.00583123;50850;149.833679;50850;75.34409;50850;4.16272449;50850;70.53438;50850;90.23713
50860;385.264;50860;385.507;50860;-0.242962822;50860;0.016414776969442369;50860;0.4832445;50860;-0.00485925656;50860;149.95575;50860;75.34409;50860;4.18713951;50860;70.5465851;50860;90.15168
50870;385.427734;50870;385.6616;50870;-0.233861014;50870;0.01633054389415544;50870;0.481772929;50870;-0.00467722025;50870;149.8581;50870;75.07553;50870;4.30921364;50870;70.43672;50870;90.1028442
50880;385.590637;50880;385.816223;50880;-0.225601;50880;0.016246149642993594;50880;0.4805891;50880;-0.00451202039;50880;149.772644;50880;75.00229;50880;4.272591;50880;70.37569;50880;90.11505
50890;385.752655;50890;385.970856;50890;-0.218184412;50890;0.016161595048893931;50890;0.479348958;50890;-0.004363688;50890;149.809265;50890;75.0144958;50890;4.24817657;50890;70.37569;50890;89.88312
50900;385.913849;50900;386.164124;50900;-0.250267833;50900;0.0160768809463762;50900;0.477961123;50900;-0.00500535639;50900;149.931335;50900;75.0144958;50900;4.12610245;50900;70.2414;50900;89.74883
50910;386.0742;50910;386.241425;50910;-0.167233035;50910;0.015992008171534389;50910;0.476760745;50910;-0.00334466086;50910;149.845886;50910;74.92905;50910;3.91857672;50910;70.16816;50910;89.77325
50920;386.2337;50920;386.3574;50920;-0.123702034;50920;0.015906977562028517;50920;0.475505948;50920;-0.00247404072;50920;149.906921;50920;74.95346;50920;4.016236;50920;70.16816;50920;89.67559
50930;386.392334;50930;386.589325;50930;-0.196983919;50930;0.015821789957076379;50930;0.4743249;50930;-0.00393967843;50930;149.845886;50930;74.90463;50930;4.06506538;50930;70.1437454;50930;89.62676
50940;386.55014;50940;386.743927;50940;-0.193808168;50940;0.015736446197445235;50940;0.4727496;50940;-0.00387616339;50940;150.028992;50940;74.83138;50940;4.040651;50940;70.1437454;50940;89.5046844
50950;386.707062;50950;386.89856;50950;-0.1914853;50950;0.015650947125443536;50950;0.471377075;50950;-0.003829706;50950;150.07782;50950;74.75814;50950;3.9429915;50950;70.0827;50950;89.44365
50960;386.863159;50960;386.975861;50960;-0.112710573;50960;0.015565293584912605;50960;0.4698336;50960;-0.00225421158;50960;150.163269;50960;74.59944;50960;3.85753965;50960;69.98505;50960;89.40703
50970;387.018372;50970;387.169128;50970;-0.1507516;50970;0.015479486421218354;50970;0.468765;50970;-0.003015032;50970;150.07782;50970;74.59944;50970;3.84533215;50970;69.88739;50970;89.29716
50980;387.172729;50980;387.246429;50980;-0.07369185;50980;0.015393526481242748;50980;0.4676092;50980;-0.00147383707;50980;150.0412;50980;74.5872345;50980;3.91857672;50980;69.9484253;50980;89.2239151
50990;387.326233;50990;387.3624;50990;-0.03614455;50990;0.015307414613375737;50990;0.466231734;50990;-0.000722891;50990;150.19989;50990;74.61165;50990;3.991821;50990;69.97284;50990;89.2239151
51000;387.478882;51000;387.517;51000;-0.03811046;51000;0.015221151667506691;51000;0.464976728;51000;-0.000762209238;51000;150.163269;51000;74.5262;51000;3.95519876;51000;69.82635;51000;89.1384659
51010;387.630676;51010;387.710266;51010;-0.07959009;51010;0.015134738495016058;51010;0.463590026;51010;-0.00159180176;51010;150.273148;51010;74.48958;51010;3.83312488;51010;69.7409;51010;89.05301
51020;387.7816;51020;387.7489;51020;0.03267302;51020;0.015048175948766963;51020;0.462373376;51020;0.0006534604;51020;150.2243;51020;74.4163361;51020;3.7598803;51020;69.70428;51020;89.07742
51030;387.931641;51030;387.942169;51030;-0.0105353426;51030;0.014961464883096784;51030;0.461092621;51030;-0.000210706858;51030;150.273148;51030;74.39192;51030;3.85753965;51030;69.8385544;51030;89.05301
51040;388.0808;51040;388.1354;51040;-0.0546094626;51040;0.014874606153808737;51040;0.460009545;51040;-0.00109218934;51040;150.114441;51040;74.3064651;51040;3.83312488;51040;69.8996;51040;89.00418
51050;388.229126;51050;388.328674;51050;-0.09955081;51050;0.014787600618163456;51050;0.4585876;51050;-0.00199101632;51050;150.19989;51050;74.20881;51050;3.66222119;51050;69.76531;51050;88.85769
51060;388.376556;51060;388.405975;51060;-0.0294108633;51060;0.014700449134870355;51060;0.4573147;51060;-0.0005882173;51060;150.2243;51060;74.15998;51060;3.60118413;51060;69.6310349;51060;88.77224
51070;388.523132;51070;388.560577;51070;-0.037442565;51070;0.014613152564079437;51070;0.4561392;51070;-0.0007488513;51070;150.2121;51070;74.14777;51070;3.625599;51070;69.64324;51070;88.78445
51080;388.668823;51080;388.79248;51080;-0.123645358;51080;0.014525711767372608;51080;0.454980433;51080;-0.002472907;51080;150.260941;51080;74.20881;51080;3.66222119;51080;69.64324;51080;88.66238
51090;388.813629;51090;388.869781;51090;-0.0561244525;51090;0.01443812760775523;51090;0.453807026;51090;-0.001122489;51090;150.2121;51090;74.15998;51090;3.66222119;51090;69.5822;51090;88.66238
51100;388.957581;51100;389.101654;51100;-0.144074917;51100;0.014350400949647598;51100;0.452511966;51100;-0.00288149831;51100;150.309769;51100;74.15998;51100;3.67442846;51100;69.557785;51100;88.66238
51110;389.100647;51110;389.178955;51110;-0.0783072;51110;0.014262532658876408;51110;0.4513572;51110;-0.00156614394;51110;150.187683;51110;74.05011;51110;3.65001369;51110;69.39909;51110;88.45485
51120;389.242828;51120;389.2949;51120;-0.0520667732;51120;0.014174523602666212;51120;0.450022727;51120;-0.00104133552;51120;150.309769;51120;74.0379;51120;3.51573229;51120;69.4113;51120;88.4304352
51130;389.384155;51130;389.5268;51130;-0.142649859;51130;0.014086374649630865;51130;0.448871434;51130;-0.00285299728;51130;150.2121;51130;73.95245;51130;3.43028045;51130;69.50896;51130;88.47926
51140;389.524567;51140;389.642731;51140;-0.118170165;51140;0.013998086669764995;51140;0.447455943;51140;-0.00236340333;51140;150.285355;51140;73.81817;51140;3.60118413;51140;69.48454;51140;88.33277
51150;389.6641;51150;389.758667;51150;-0.0945732743;51150;0.013909660534435216;51150;0.4462362;51150;-0.00189146551;51150;150.3708;51150;73.85479;51150;3.51573229;51150;69.38689;51150;88.24732
51160;389.802765;51160;389.9519;51160;-0.1491543;51160;0.013821097116371832;51160;0.444918126;51160;-0.00298308628;51160;150.444046;51160;73.7937546;51160;3.41807318;51160;69.31364;51160;88.28394
51170;389.940521;51170;390.1065;51170;-0.165973172;51170;0.013732397289660022;51170;0.443775415;51170;-0.00331946346;51170;150.419632;51170;73.78155;51170;3.47911;51170;69.33805;51170;88.24732
51180;390.0774;51180;390.261078;51180;-0.183678359;51180;0.013643561929731268;51180;0.4425632;51180;-0.0036735672;51180;150.395218;51180;73.7083054;51180;3.45469522;51180;69.21598;51180;88.08862
51190;390.2134;51190;390.377;51190;-0.163625434;51190;0.013554591913354704;51190;0.441283733;51190;-0.00327250874;51190;150.5417;51190;73.74493;51190;3.36924338;51190;69.0450745;51190;87.85668
51200;390.3485;51200;390.531616;51200;-0.183107674;51200;0.013465488118628473;51200;0.440146148;51200;-0.00366215361;51200;150.383011;51200;73.5984344;51200;3.234962;51200;68.99625;51200;87.85668
51210;390.4827;51210;390.6862;51210;-0.203480288;51210;0.01337625142497105;51210;0.438723028;51210;-0.004069606;51210;150.553909;51210;73.52519;51210;3.24716949;51210;69.02066;51210;87.97876
51220;390.616028;51220;390.724823;51220;-0.108809665;51220;0.013286882713112578;51220;0.4375498;51220;-0.00217619329;51220;150.602737;51220;73.54961;51220;3.22275472;51220;68.9596252;51220;87.73461
51230;390.748444;51230;390.8794;51230;-0.130967975;51230;0.013197382865086206;51230;0.436192;51230;-0.00261935941;51230;150.639359;51230;73.3909149;51230;3.27158427;51230;68.88638;51230;87.5637054
51240;390.879974;51240;390.995331;51240;-0.115376122;51240;0.013107752764219202;51240;0.435011268;51240;-0.00230752234;51240;150.505081;51240;73.22001;51240;3.381451;51240;68.93521;51240;87.60033
51250;391.0106;51250;391.149933;51250;-0.1393247;51250;0.013017993295124528;51250;0.43367663;51250;-0.00278649386;51250;150.651566;51250;73.18339;51250;3.32041383;51250;68.87417;51250;87.42943
51260;391.14032;51260;391.34314;51260;-0.202813968;51260;0.012928105343691898;51260;0.432437539;51260;-0.004056279;51260;150.737015;51260;73.17118;51260;3.173925;51260;68.71548;51260;87.3317642
51270;391.269165;51270;391.459076;51270;-0.189913809;51270;0.012838089797079106;51270;0.431328952;51270;-0.003798276;51270;150.602737;51270;73.06131;51270;3.173925;51270;68.71548;51270;87.35618
51280;391.3971;51280;391.536346;51280;-0.13927038;51280;0.012747947543703253;51280;0.430145681;51280;-0.00278540747;51280;150.737015;51280;73.14677;51280;3.21054721;51280;68.71548;51280;87.31956
51290;391.5241;51290;391.613647;51290;-0.0895286649;51290;0.012657679473231986;51290;0.428890139;51290;-0.00179057324;51290;150.773651;51290;73.06131;51290;3.12509537;51290;68.61781;51290;87.25852
51300;391.650238;51300;391.8455;51300;-0.1952613;51300;0.012567286476574714;51300;0.427601784;51300;-0.003905226;51300;150.920135;51300;73.0491;51300;3.01522875;51300;68.55678;51300;87.13645
51310;391.775452;51310;391.8455;51310;-0.07004092;51310;0.012476769445873875;51310;0.4265368;51310;-0.00140081835;51310;150.761444;51310;72.95145;51310;2.929777;51310;68.45912;51310;86.90451
51320;391.89978;51320;392.000061;51320;-0.100296371;51320;0.012386129274495908;51320;0.425231367;51320;-0.00200592726;51320;150.883514;51320;72.89041;51320;2.94198442;51320;68.43471;51320;86.8556747
51330;392.0232;51330;392.1933;51330;-0.170099452;51330;0.012295366857022766;51330;0.424073637;51330;-0.00340198912;51330;150.8713;51330;72.8415756;51330;2.97860646;51330;68.34925;51330;86.86788
51340;392.1457;51340;392.3092;51340;-0.1635255;51340;0.012204483089242862;51340;0.422683477;51340;-0.00327051012;51340;151.017792;51340;72.7073;51340;2.9175694;51340;68.30042;51340;86.7702255
51350;392.267273;51350;392.347839;51350;-0.0805772245;51350;0.012113478868142291;51350;0.4215089;51350;-0.00161154452;51350;151.0422;51350;72.67068;51350;2.88094735;51350;68.2638;51350;86.7214
51360;392.387939;51360;392.3865;51360;0.00146049424;51360;0.012022355091895975;51360;0.420485526;51360;2.9209883E-05;51360;150.956757;51360;72.6828842;51360;2.89315462;51360;68.2515945;51360;86.7214
51370;392.507721;51370;392.5024;51370;0.005303788;51370;0.011931112659858793;51370;0.419166774;51370;0.000106075764;51370;151.06662;51370;72.57301;51370;2.81991029;51370;68.19056;51370;86.5749054
51380;392.6266;51380;392.656982;51380;-0.0304061417;51380;0.011839752472556715;51380;0.4179544;51380;-0.000608122849;51380;151.0422;51380;72.438736;51380;2.81991029;51380;68.06848;51380;86.47725
51390;392.7445;51390;392.888824;51390;-0.144309923;51390;0.011748275431677897;51390;0.416944265;51390;-0.00288619846;51390;151.06662;51390;72.57301;51390;2.79549551;51390;68.00745;51390;86.3918
51400;392.861542;51400;392.9661;51400;-0.10456571;51400;0.01165668244006386;51400;0.415856421;51400;-0.00209131418;51400;150.968964;51400;72.49977;51400;2.73445845;51400;67.98303;51400;86.36738
51410;392.977661;51410;393.082031;51410;-0.104377709;51410;0.011564974401700342;51410;0.41456303;51410;-0.0020875542;51410;151.127655;51410;72.45094;51410;2.722251;51410;68.04407;51410;86.35517
51420;393.092834;51420;393.197937;51420;-0.105106607;51420;0.011473152221708709;51420;0.413413852;51420;-0.00210213219;51420;151.091034;51420;72.3654861;51420;2.746666;51420;67.9708252;51420;86.14765
51430;393.207123;51430;393.236572;51430;-0.0294743739;51430;0.011381216806336806;51430;0.4121818;51430;-0.0005894875;51430;151.127655;51430;72.25562;51430;2.746666;51430;67.94641;51430;86.03778
51440;393.320465;51440;393.313873;51440;0.0065984847;51440;0.011289169062950065;51440;0.41128847;51440;0.000131969689;51440;150.920135;51440;72.292244;51440;2.685629;51440;67.89758;51440;86.0744
51450;393.4329;51450;393.4684;51450;-0.03552785;51450;0.011197009900022547;51450;0.41012162;51450;-0.00071055704;51450;151.017792;51450;72.31666;51450;2.67342138;51450;67.885376;51450;86.0621948
51460;393.5444;51460;393.661621;51460;-0.117213786;51460;0.011104740227127987;51460;0.408956766;51460;-0.00234427559;51460;151.06662;51460;72.292244;51460;2.63679934;51460;67.885376;51460;86.03778
51470;393.655;51470;393.661621;51470;-0.00662818644;51470;0.0110123609549308;51470;0.407844663;51470;-0.000132563728;51470;151.017792;51470;72.23121;51470;2.55134749;51470;67.7755051;51470;85.9767456
51480;393.764648;51480;393.816162;51480;-0.0515212379;51480;0.010919872995177105;51480;0.406662881;51480;-0.00103042473;51480;151.054413;51480;72.17017;51480;2.5025177;51480;67.79992;51480;85.75701
51490;393.873383;51490;393.893433;51490;-0.0200620517;51490;0.010827277260685777;51490;0.4054436;51490;-0.000401241035;51490;151.03;51490;71.99927;51490;2.5025177;51490;67.738884;51490;85.69598
51500;393.9812;51500;394.009369;51500;-0.0281670578;51500;0.010734574665339228;51500;0.404286236;51500;-0.000563341135;51500;151.115448;51500;72.0114746;51500;2.55134749;51500;67.6900558;51500;85.69598
51510;394.088074;51510;394.086639;51510;0.00143891713;51510;0.010641766124074697;51510;0.403285742;51510;2.87783441E-05;51510;150.968964;51510;71.98706;51510;2.56355476;51510;67.62902;51510;85.61052
51520;394.194031;51520;394.24118;51520;-0.04715853;51520;0.010548852552875018;51520;0.401956826;51520;-0.0009431707;51520;151.152069;51520;71.8772;51520;2.478103;51520;67.5801849;51520;85.59831
51530;394.299042;51530;394.3571;51530;-0.0580471046;51530;0.01045583486875962;51530;0.40094623;51530;-0.00116094213;51530;151.115448;51530;71.95044;51530;2.45368814;51530;67.6534348;51530;85.5861053
51540;394.403137;51540;394.395752;51540;0.00740852859;51540;0.010362713989775498;51540;0.399849355;51540;0.000148170569;51540;151.152069;51540;71.98706;51540;2.45368814;51540;67.66564;51540;85.53728
51550;394.506317;51550;394.588928;51550;-0.08261509;51550;0.010269490834988126;51550;0.3987245;51550;-0.00165230187;51550;151.0422;51550;71.84057;51550;2.45368814;51550;67.66564;51550;85.464035
51560;394.608521;51560;394.6662;51560;-0.0576600321;51560;0.010176166324472406;51560;0.397526473;51560;-0.00115320063;51560;151.0422;51560;71.70629;51560;2.49031043;51560;67.62902;51560;85.34196
51570;394.709839;51570;394.743469;51570;-0.0336383842;51570;0.010082741379303631;51570;0.3963577;51570;-0.000672767637;51570;151.18869;51570;71.75512;51570;2.392651;51570;67.64123;51570;85.34196
51580;394.810181;51580;394.82074;51580;-0.0105511462;51580;0.0099892169215481837;51580;0.3952619;51580;-0.000211022925;51580;151.115448;51580;71.68188;51580;2.3682363;51580;67.6046;51580;85.31754
51590;394.9096;51590;395.013916;51590;-0.104307137;51590;0.0098955938742547548;51590;0.394112319;51590;-0.00208614278;51590;151.225311;51590;71.7185;51590;2.356029;51590;67.4947357;51590;85.23209
51600;395.0081;51600;395.0912;51600;-0.08309119;51600;0.0098018731614450249;51600;0.392954439;51600;-0.00166182383;51600;151.237518;51600;71.645256;51600;2.356029;51600;67.42149;51600;85.15885
51610;395.105652;51610;395.168457;51610;-0.0628126;51610;0.0097080557081045873;51610;0.3917624;51610;-0.00125625194;51610;151.322983;51610;71.59642;51610;2.356029;51610;67.32383;51610;85.21989
51620;395.202271;51620;395.245728;51620;-0.0434723236;51620;0.0096141424401738323;51620;0.39070043;51620;-0.0008694465;51620;151.322983;51620;71.645256;51620;2.28278446;51620;67.21397;51620;85.19547
51630;395.297943;51630;395.361633;51630;-0.06370643;51630;0.0095201342845387948;51630;0.389466763;51630;-0.00127412856;51630;151.384018;51630;71.51097;51630;2.294992;51630;67.2627945;51630;84.9879456
51640;395.39267;51640;395.477539;51640;-0.08488034;51640;0.0094260321690220177;51640;0.3883861;51640;-0.00169760676;51640;151.298569;51640;71.4499359;51640;2.331614;51640;67.23838;51640;84.92691
51650;395.48645;51650;395.477539;51650;0.008909088;51650;0.0093318370223733869;51650;0.387137741;51650;0.000178181755;51650;151.481674;51650;71.4133148;51650;2.30719924;51650;67.2994156;51650;84.9513245
51660;395.5793;51660;395.63208;51660;-0.0527824834;51660;0.0092375497742610262;51660;0.386063546;51660;-0.00105564971;51660;151.493881;51660;71.46214;51660;2.19733262;51660;67.31162;51660;84.86587
