Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MainHard1.csv;
Starttime of export;134226208972630000;torsdag 7. mai 2026;11:48:17.263
Endtime of export;134226210017030000;torsdag 7. mai 2026;11:50:01.703


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fMain_Pa_bar;Name;fMain_Pb_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_Cyl_bar
64100;216.592163;64100;216.338181;64100;0.253975;64100;-0.017330466672607455;64100;-0.4010221;64100;0.0050795;64100;150.395218;64100;13.4525585;64100;65.93219;64100;97.70806;64100;0
64110;216.419266;64110;216.107346;64110;0.311912745;64110;-0.017248061045196317;64110;-0.399984479;64110;0.006238255;64110;150.505081;64110;13.4037294;64110;65.63921;64110;97.6104;64110;0
64120;216.2472;64120;215.915;64120;0.332203656;64120;-0.017165485186386376;64120;-0.399344534;64120;0.006644073;64120;150.34639;64120;13.2206182;64120;65.54155;64120;97.54936;64120;0
64130;216.075958;64130;215.761108;64130;0.3148494;64130;-0.017082739911168019;64130;-0.398549378;64130;0.006296988;64130;150.395218;64130;13.0741291;64130;65.46831;64130;97.52495;64130;0
64140;215.905548;64140;215.530273;64140;0.375266969;64140;-0.0169998260362038;64140;-0.397908032;64140;0.00750533957;64140;150.260941;64140;12.9398479;64140;65.3950653;64140;97.40288;64140;0
64150;215.735962;64150;215.337921;64150;0.398042768;64150;-0.016916744379820003;64150;-0.396881282;64150;0.007960855;64150;150.419632;64150;12.8788109;64150;65.15092;64150;97.20756;64150;0
64160;215.567215;64160;215.184036;64160;0.383178443;64160;-0.01683349576199912;64160;-0.395999879;64160;0.007663569;64160;150.492874;64160;12.9032259;64160;64.99222;64160;97.1221;64160;0
64170;215.399292;64170;214.9532;64170;0.446090937;64170;-0.016750081004371406;64170;-0.395209879;64170;0.008921819;64170;150.456253;64170;12.74453;64170;64.83352;64170;97.18314;64170;0
64180;215.232208;64180;214.799316;64180;0.432894915;64180;-0.016666500930206836;64180;-0.3942545;64180;0.008657899;64180;150.749222;64180;12.6957;64180;64.7969;64180;97.03665;64180;0
64190;215.065964;64190;214.606949;64190;0.459007263;64190;-0.016582756364407;64190;-0.393438578;64190;0.009180145;64190;150.785858;64190;12.5614185;64190;64.67483;64190;96.7803;64190;0
64200;214.900558;64200;214.491531;64200;0.409014374;64200;-0.016498848133496953;64200;-0.392623931;64200;0.008180288;64200;150.810272;64200;12.4393444;64200;64.54054;64200;96.7925;64200;0
64210;214.735977;64210;214.299179;64210;0.4368049;64210;-0.016414777065617055;64210;-0.392172933;64210;0.008736098;64210;150.480667;64210;12.3294783;64210;64.51613;64210;96.7925;64210;0
64220;214.57225;64220;214.106827;64220;0.465436935;64220;-0.0163305439905148;64220;-0.391149253;64220;0.009308739;64220;150.737015;64220;12.2684412;64220;64.34522;64220;96.7436752;64220;0
64230;214.409378;64230;213.875992;64230;0.533383846;64230;-0.016246149739536635;64230;-0.39038378;64230;0.010667677;64230;150.651566;64230;12.1341591;64230;64.16212;64230;96.81692;64230;0
64240;214.24733;64240;213.7221;64240;0.525232;64240;-0.016161595145619743;64240;-0.38935;64240;0.0105046406;64240;150.920135;64240;12.0365;64240;63.9790039;64240;96.69485;64240;0
64250;214.086136;64250;213.645157;64250;0.440983027;64250;-0.016076881043283829;64250;-0.388679117;64250;0.00881966;64250;150.810272;64250;11.9510479;64250;63.89355;64250;96.511734;64250;0
64260;213.9258;64260;213.414322;64260;0.511468947;64260;-0.015992008268622879;64260;-0.387979925;64260;0.01022938;64260;150.7004;64260;11.9510479;64260;63.7714767;64260;96.49953;64260;0
64270;213.7663;64270;213.29892;64270;0.467389166;64270;-0.015906977659296918;64270;-0.387126267;64270;0.009347783;64270;150.8591;64270;11.8655968;64270;63.71044;64270;96.40187;64270;0
64280;213.607666;64280;213.14502;64280;0.462632239;64280;-0.015821790054523721;64280;-0.386167347;64280;0.009252644;64280;150.920135;64280;11.7069006;64280;63.4052544;64280;96.353035;64280;0
64290;213.449875;64290;212.991135;64290;0.458727926;64290;-0.015736446295070559;64290;-0.385274351;64290;0.009174558;64290;151.0422;64290;11.7313147;64290;63.24656;64290;96.32862;64290;0
64300;213.292938;64300;212.760315;64300;0.5326214;64300;-0.015650947223245879;64300;-0.38453263;64300;0.0106524276;64300;150.94455;64300;11.5848265;64300;63.0756569;64300;96.16993;64300;0
64310;213.136856;64310;212.6449;64310;0.4919553;64310;-0.0155652936828911;64310;-0.383582771;64310;0.009839106;64310;151.115448;64310;11.4871674;64310;62.8803368;64310;96.02344;64310;0
64320;212.981628;64320;212.414063;64320;0.5675618;64320;-0.01547948651937189;64320;-0.38289386;64320;0.0113512361;64320;150.907928;64320;11.3773;64320;62.67281;64320;95.90137;64320;0
64330;212.827255;64330;212.337128;64330;0.49014014;64330;-0.015393526579570401;64330;-0.381906241;64330;0.00980280247;64330;151.091034;64330;11.2552261;64330;62.42866;64330;95.99902;64330;0
64340;212.673752;64340;212.22171;64340;0.452050567;64340;-0.015307414711876539;64340;-0.3813018;64340;0.009041011;64340;150.94455;64340;11.14536;64340;62.4042473;64340;95.90137;64340;0
64350;212.521118;64350;212.029343;64350;0.4917664;64350;-0.015221151766179669;64350;-0.380452335;64350;0.009835328;64350;150.956757;64350;11.14536;64350;62.1845131;64350;95.68163;64350;0
64360;212.369339;64360;211.913925;64360;0.455402076;64360;-0.015134738593860235;64360;-0.379629344;64360;0.009108041;64360;151.06662;64360;11.108737;64360;62.0990639;64360;95.65722;64360;0
64370;212.218414;64370;211.798523;64370;0.419902623;64370;-0.015048176047781366;64370;-0.378807455;64370;0.008398052;64370;151.06662;64370;10.9256268;64370;61.9037437;64370;95.49852;64370;0
64380;212.068375;64380;211.644623;64380;0.423741341;64380;-0.014961464982280437;64380;-0.3779784;64380;0.008474827;64380;151.164276;64380;10.8890038;64380;61.7938766;64380;95.49852;64380;0
64390;211.919189;64390;211.490738;64390;0.428447872;64390;-0.014874606253160659;64390;-0.377231121;64390;0.008568957;64390;151.164276;64390;10.8279667;64390;61.7084274;64390;95.522934;64390;0
64400;211.770874;64400;211.298386;64400;0.4724955;64400;-0.01478760071768262;64400;-0.37650755;64400;0.009449909;64400;151.115448;64400;10.7181005;64400;61.6107674;64400;95.4374847;64400;0
64410;211.623444;64410;211.182968;64410;0.4404704;64410;-0.014700449234555825;64410;-0.375854969;64410;0.008809407;64410;150.8469;64410;10.5838194;64410;61.40324;64410;95.38866;64410;0
64420;211.476868;64420;211.029083;64420;0.447789282;64420;-0.014613152663930231;64420;-0.374876976;64420;0.008955785;64420;151.005585;64420;10.6448565;64420;61.12247;64420;95.35203;64420;0
64430;211.331177;64430;210.913666;64430;0.4175101;64430;-0.01452571186738774;64430;-0.374207258;64430;0.008350202;64430;150.8469;64430;10.5838194;64430;61.0003967;64430;95.3032;64430;0
64440;211.186356;64440;210.798248;64440;0.388106048;64440;-0.014438127707933714;64440;-0.3733033;64440;0.007762121;64440;151.06662;64440;10.2908411;64440;60.89053;64440;95.16892;64440;0
64450;211.042419;64450;210.644363;64450;0.3980503;64450;-0.014350401049988443;64450;-0.372739762;64450;0.007961006;64450;150.883514;64450;10.2542191;64450;60.9149437;64450;95.05905;64450;0
64460;210.899353;64460;210.413528;64460;0.485816061;64460;-0.014262532759378624;64460;-0.3719743;64460;0.009716321;64460;150.834686;64460;10.2786341;64460;60.75625;64460;94.94919;64460;0
64470;210.757156;64470;210.298111;64470;0.459045917;64470;-0.014174523703328808;64470;-0.371140182;64470;0.009180918;64470;150.981171;64470;10.217597;64470;60.6830025;64470;94.86373;64470;0
64480;210.61586;64480;210.182709;64480;0.43315658;64480;-0.014086374750452949;64480;-0.37032938;64480;0.008663132;64480;151.005585;64480;9.997864;64480;60.5243073;64480;94.75387;64480;0
64490;210.475433;64490;210.028809;64490;0.44662118;64490;-0.013998086770745419;64490;-0.369474262;64490;0.008932424;64490;151.054413;64490;9.814753;64490;60.3167839;64490;94.69283;64490;0
64500;210.335892;64500;209.874924;64500;0.460969329;64500;-0.013909660635573034;64500;-0.368819654;64500;0.009219387;64500;150.822479;64500;9.790338;64500;60.1580849;64500;94.7660751;64500;0
64510;210.19725;64510;209.7595;64510;0.4377307;64510;-0.013821097217666046;64510;-0.368074834;64510;0.008754614;64510;150.8713;64510;9.790338;64510;60.13367;64510;94.75387;64510;0
64520;210.059479;64520;209.567154;64520;0.4923219;64520;-0.013732397391109636;64520;-0.367534131;64520;0.009846438;64520;150.566116;64520;9.75371552;64520;60.09705;64520;94.4853058;64520;0
64530;209.922592;64530;209.3748;64530;0.5478008;64530;-0.013643562031335278;64530;-0.3665679;64530;0.0109560154;64530;150.785858;64530;9.643849;64530;59.8773155;64530;94.39986;64530;0
64540;209.7866;64540;209.297852;64540;0.488753378;64540;-0.013554592015112107;64540;-0.365841985;64540;0.009775068;64540;150.749222;64540;9.44853;64540;59.80407;64540;94.4853058;64540;0
64550;209.6515;64550;209.143967;64550;0.5075399;64550;-0.013465488220538261;64550;-0.3649149;64550;0.0101507977;64550;150.907928;64550;9.521775;64550;59.58434;64550;94.32661;64550;0
64560;209.517288;64560;209.028549;64560;0.488746345;64560;-0.01337625152703222;64560;-0.364131;64560;0.009774927;64560;150.956757;64560;9.49736;64560;59.4988861;64560;94.2533646;64560;0
64570;209.383987;64570;208.874664;64570;0.5093176;64570;-0.013286882815324124;64570;-0.363402635;64570;0.0101863518;64570;150.834686;64570;9.338664;64570;59.34019;64570;94.30219;64570;0
64580;209.251556;64580;208.759247;64580;0.492311418;64580;-0.013197382967447069;64580;-0.362603128;64580;0.009846228;64580;150.968964;64580;9.350871;64580;59.3157768;64580;94.15571;64580;0
64590;209.120026;64590;208.5669;64590;0.5531444;64590;-0.013107752866728422;64590;-0.3618653;64590;0.0110628884;64590;150.920135;64590;9.131138;64590;59.2181168;64590;94.07025;64590;0
64600;208.98941;64600;208.413;64600;0.5764026;64600;-0.013017993397781091;64600;-0.360941023;64600;0.0115280515;64600;151.103241;64600;9.070101;64600;59.0227966;64600;94.04584;64600;0
64610;208.85968;64610;208.259109;64610;0.600559;64610;-0.012928105446494791;64610;-0.3601811;64610;0.0120111806;64610;151.03;64610;9.070101;64610;58.8641;64610;93.92377;64610;0
64620;208.730835;64620;208.182175;64620;0.5486714;64620;-0.012838089900027317;64620;-0.3592786;64620;0.0109734284;64620;151.274155;64620;8.960235;64620;58.76644;64620;93.94818;64620;0
64630;208.6029;64630;208.066757;64630;0.5361564;64630;-0.012747947646795764;64630;-0.358630478;64630;0.010723128;64630;151.115448;64630;8.83816051;64630;58.72982;64630;93.9359741;64630;0
64640;208.475891;64640;207.912872;64640;0.5630152;64640;-0.012657679576467781;64640;-0.357793719;64640;0.0112603037;64640;151.152069;64640;8.716086;64640;58.5467072;64640;93.75286;64640;0
64650;208.349762;64650;207.797455;64650;0.5523055;64650;-0.012567286579952876;64650;-0.357002646;64650;0.0110461107;64650;151.225311;64650;8.655049;64650;58.485672;64650;93.66741;64650;0
64660;208.224533;64660;207.605087;64660;0.6194439;64660;-0.012476769549393229;64660;-0.356112659;64660;0.0123888785;64660;151.3474;64660;8.618427;64660;58.29035;64660;93.643;64660;0
64670;208.10022;64670;207.489685;64670;0.610544562;64670;-0.012386129378155485;64670;-0.355223238;64670;0.0122108916;64670;151.506088;64670;8.50856;64670;58.1316566;64670;93.53313;64670;0
64680;207.976822;64680;207.335785;64680;0.641024053;64680;-0.012295366960821541;64680;-0.3543981;64680;0.01282048;64680;151.469467;64680;8.496353;64680;57.8997154;64680;93.4598846;64680;0
64690;207.854324;64690;207.25885;64690;0.595468163;64690;-0.012204483193179811;64690;-0.3535848;64690;0.0119093638;64690;151.481674;64690;8.471938;64690;57.74102;64690;93.4598846;64690;0
64700;207.732727;64700;207.066483;64700;0.666237056;64700;-0.012113478972216391;64700;-0.35280183;64700;0.0133247413;64700;151.432846;64700;8.27662;64700;57.582325;64700;93.41106;64700;0
64710;207.612045;64710;206.95108;64710;0.6609731;64710;-0.012022355196106196;64710;-0.351867616;64710;0.0132194608;64710;151.725815;64710;8.178961;64710;57.4724579;64710;93.31339;64710;0
64720;207.492279;64720;206.87413;64720;0.6181491;64720;-0.011931112764204109;64720;-0.351131767;64720;0.0123629821;64720;151.57933;64720;8.117924;64720;57.3137627;64720;93.2645645;64720;0
64730;207.373428;64730;206.758713;64730;0.61471;64730;-0.011839752577036093;64730;-0.3501912;64730;0.0122941993;64730;151.786865;64730;8.093509;64730;57.1062355;64730;93.1791153;64730;0
64740;207.255478;64740;206.6433;64740;0.612185;64740;-0.011748275536290308;64740;-0.349512458;64740;0.0122436993;64740;151.628159;64740;8.032472;64740;57.0574036;64740;93.09366;64740;0
64750;207.138458;64750;206.56636;64750;0.5721036;64750;-0.011656682544808219;64750;-0.348631;64750;0.0114420718;64750;151.762451;64750;7.93481255;64750;56.89871;64750;92.93497;64750;0
64760;207.022354;64760;206.56636;64760;0.455995232;64760;-0.011564974506575667;64760;-0.34785077;64760;0.009119905;64760;151.725815;64760;7.75170135;64760;56.7766342;64760;92.81289;64760;0
64770;206.907166;64770;206.412476;64770;0.494691521;64770;-0.011473152326713964;64770;-0.3470564;64770;0.009893831;64770;151.676987;64770;7.69066429;64770;56.61794;64770;92.80068;64770;0
64780;206.7929;64780;206.258575;64780;0.5343066;64780;-0.011381216911470956;64780;-0.346224517;64780;0.0106861321;64780;151.676987;64780;7.69066429;64780;56.4348259;64780;92.71523;64780;0
64790;206.679535;64790;206.143173;64790;0.53636986;64790;-0.011289169168212071;64790;-0.345408529;64790;0.0107273972;64790;151.57933;64790;7.593005;64790;56.19068;64790;92.5931549;64790;0
64800;206.567108;64800;206.104691;64800;0.4624106;64800;-0.011197010005411373;64800;-0.3445789;64800;0.009248212;64800;151.652573;64800;7.56859;64800;56.09302;64800;92.64199;64800;0
64810;206.4556;64810;205.9508;64810;0.5047888;64810;-0.011104740332642589;64810;-0.343903422;64810;0.0100957761;64810;151.408432;64810;7.470931;64810;56.00757;64810;92.56874;64810;0
64820;206.345016;64820;205.796921;64820;0.5480902;64820;-0.011012361060570139;64820;-0.342988372;64820;0.0109618045;64820;151.652573;64820;7.434309;64820;55.90991;64820;92.4710846;64820;0
64830;206.235352;64830;205.758453;64830;0.4769007;64830;-0.010919873100940242;64830;-0.342277616;64830;0.009538014;64830;151.445053;64830;7.214576;64830;55.80004;64830;92.39784;64830;0
64840;206.126617;64840;205.604568;64840;0.5220519;64840;-0.010827277366571512;64840;-0.341359228;64840;0.0104410378;64840;151.506088;64840;7.19016075;64840;55.51927;64840;92.28797;64840;0
64850;206.0188;64850;205.450684;64850;0.568129539;64850;-0.010734574771346568;64850;-0.3405858;64850;0.0113625908;64850;151.469467;64850;7.20236826;64850;55.4582367;64850;92.21473;64850;0
64860;205.911926;64860;205.4122;64860;0.49971953;64860;-0.010641766230202595;64860;-0.3397311;64860;0.00999439;64860;151.469467;64860;7.06808662;64860;55.2629166;64860;92.04382;64860;0
64870;205.805969;64870;205.335266;64870;0.47070986;64870;-0.010548852659122426;64870;-0.338857651;64870;0.009414197;64870;151.567123;64870;7.019257;64870;55.1286354;64870;91.958374;64870;0
64880;205.700943;64880;205.181381;64880;0.519573331;64880;-0.010455834975125493;64880;-0.338141471;64880;0.0103914673;64880;151.420639;64880;6.95822;64880;55.10422;64880;91.97058;64880;0
64890;205.596848;64890;205.104431;64890;0.492424;64890;-0.010362714096258784;64890;-0.337399364;64890;0.00984848;64890;151.286362;64890;6.897183;64890;55.0431824;64890;91.78747;64890;0
64900;205.4937;64900;204.912079;64900;0.5816217;64900;-0.010269490941587774;64900;-0.3365879;64900;0.0116324341;64900;151.18869;64900;6.799524;64900;54.87228;64900;91.70202;64900;0
64910;205.391464;64910;204.796661;64910;0.5948086;64910;-0.010176166431187362;64910;-0.335681379;64910;0.0118961716;64910;151.322983;64910;6.72627926;64910;54.7257919;64910;91.799675;64910;0
64920;205.290176;64920;204.719711;64920;0.570457458;64920;-0.010082741486132791;64920;-0.334992826;64920;0.0114091495;64920;151.06662;64920;6.689657;64920;54.68917;64920;91.73864;64920;0
64930;205.1898;64930;204.565826;64930;0.623984635;64930;-0.0099892170284905466;64930;-0.334096372;64930;0.0124796927;64930;151.164276;64930;6.689657;64930;54.54268;64930;91.6654;64930;0
64940;205.0904;64940;204.488876;64940;0.601503968;64940;-0.0098955939813092659;64940;-0.3333194;64940;0.01203008;64940;150.981171;64940;6.591998;64940;54.39619;64940;91.57994;64940;0
64950;204.9919;64950;204.373474;64950;0.618431866;64950;-0.0098018732686106242;64950;-0.332338274;64950;0.0123686371;64950;151.18869;64950;6.494339;64950;54.1764565;64950;91.5067;64950;0
64960;204.894348;64960;204.258057;64960;0.6362974;64960;-0.0097080558153802218;64960;-0.331470549;64960;0.0127259474;64960;151.3474;64960;6.3966794;64960;54.1764565;64960;91.53111;64960;0
64970;204.797745;64970;204.104172;64970;0.693573356;64970;-0.0096141425475584387;64970;-0.330578953;64970;0.0138714667;64970;151.286362;64970;6.32343531;64970;53.9078941;64970;91.44566;64970;0
64980;204.702072;64980;204.065689;64980;0.636373639;64980;-0.0095201343920313149;64980;-0.329663932;64980;0.012727472;64980;151.396225;64980;6.22577572;64980;53.7614059;64980;91.23814;64980;0
64990;204.60733;64990;203.9118;64990;0.695529759;64990;-0.0094260322766213916;64990;-0.328883469;64990;0.0139105944;64990;151.225311;64990;6.06707954;64990;53.6637459;64990;91.1648941;64990;0
65000;204.51355;65000;203.834869;65000;0.6786838;65000;-0.0093318371300786587;65000;-0.327911258;65000;0.0135736763;65000;151.408432;65000;6.09149456;65000;53.46843;65000;91.21372;65000;0
65010;204.4207;65010;203.757919;65010;0.662780344;65010;-0.0092375498820709712;65010;-0.3270371;65010;0.0132556064;65010;151.420639;65010;6.115909;65010;53.3463554;65010;91.05502;65010;0
65020;204.3288;65020;203.604034;65020;0.724763632;65020;-0.0091431714631755069;65020;-0.326094627;65020;0.0144952731;65020;151.603745;65020;5.981628;65020;53.23649;65020;90.98178;65020;0
65030;204.237839;65030;203.565567;65030;0.67227596;65030;-0.0090487028048691544;65030;-0.3252773;65030;0.0134455189;65030;151.481674;65030;5.835139;65030;53.13883;65030;90.95737;65030;0
65040;204.147827;65040;203.488617;65040;0.659205139;65040;-0.0089541448395194321;65040;-0.324259728;65040;0.0131841032;65040;151.652573;65040;5.7618947;65040;52.84585;65040;90.76205;65040;0
65050;204.058746;65050;203.45015;65050;0.6086086;65050;-0.008859498500375278;65050;-0.323361218;65050;0.0121721728;65050;151.6892;65050;5.73747969;65050;52.7237778;65050;90.65218;65050;0
65060;203.970627;65060;203.296265;65060;0.6743743;65060;-0.0087647647215578512;65060;-0.322372556;65060;0.0134874852;65060;151.811279;65060;5.73747969;65060;52.4674225;65060;90.62777;65060;0
65070;203.883453;65070;203.180847;65070;0.7026159;65070;-0.0086699444380512972;65070;-0.321428776;65070;0.0140523184;65070;151.957764;65070;5.60319853;65070;52.3575554;65070;90.56673;65070;0
65080;203.797226;65080;203.06543;65080;0.7318062;65080;-0.0085750385856935354;65080;-0.3205332;65080;0.0146361236;65080;151.8479;65080;5.4811244;65080;52.1256142;65080;90.3592;65080;0
65090;203.71196;65090;203.026962;65090;0.685002446;65090;-0.00848004810116701;65090;-0.319530636;65090;0.0137000484;65090;152.067627;65090;5.493332;65090;51.9547119;65090;90.27375;65090;0
65100;203.62764;65100;202.911545;65100;0.7160925;65100;-0.0083849739219894488;65100;-0.318612963;65100;0.0143218506;65100;152.05542;65100;5.371258;65100;51.7838058;65100;90.27375;65100;0
65110;203.544266;65110;202.8346;65110;0.709662;65110;-0.0082898169865046178;65110;-0.317567557;65110;0.0141932406;65110;152.275162;65110;5.322428;65110;51.5152435;65110;90.15168;65110;0
65120;203.461838;65120;202.719177;65120;0.7426552;65120;-0.0081945782338730521;65120;-0.3166963;65120;0.0148531049;65120;152.116455;65120;5.298013;65120;51.34434;65120;89.96857;65120;0
65130;203.380371;65130;202.60376;65130;0.776601255;65130;-0.00809925860406279;65130;-0.315684944;65130;0.0155320251;65130;152.275162;65130;5.24918365;65130;51.1246071;65130;89.78545;65130;0
65140;203.29985;65140;202.526825;65140;0.7730291;65140;-0.0080038590378400873;65140;-0.314768076;65140;0.0154605825;65140;152.275162;65140;5.102695;65140;51.01474;65140;89.61455;65140;0
65150;203.220291;65150;202.334457;65150;0.885826647;65150;-0.0079083804767601535;65150;-0.3137581;65150;0.0177165326;65150;152.3362;65150;5.017243;65150;50.7217636;65150;89.59013;65150;0
65160;203.141678;65160;202.257523;65160;0.884164035;65160;-0.0078128238631578334;65160;-0.312809974;65160;0.01768328;65160;152.360611;65160;5.0050354;65160;50.5752754;65160;89.46806;65160;0
65170;203.064041;65170;202.1421;65170;0.9219292;65170;-0.0077171901401384344;65170;-0.3118483;65170;0.0184385832;65170;152.3362;65170;4.90737629;65170;50.35554;65170;89.29716;65170;0
65180;202.987335;65180;202.103638;65180;0.8837075;65180;-0.007621480251567973;65180;-0.310881853;65180;0.01767415;65180;152.397232;65180;4.79750967;65180;50.22126;65180;89.32157;65180;0
65190;202.9116;65190;202.026688;65190;0.8849151;65190;-0.007525695142064517;65190;-0.309969962;65190;0.017698301;65190;152.238525;65190;4.724265;65190;50.038147;65190;89.187294;65190;0
65200;202.836823;65200;201.98822;65200;0.848609149;65200;-0.0074298357569884243;65200;-0.30892998;65200;0.0169721823;65200;152.311783;65200;4.74868;65200;49.7329636;65200;89.05301;65200;0
65210;202.763016;65210;201.91127;65210;0.851733863;65210;-0.0073339030424331231;65210;-0.307948619;65210;0.0170346778;65210;152.238525;65210;4.565569;65210;49.4644;65210;89.01639;65210;0
65220;202.690155;65220;201.718918;65220;0.9712336;65220;-0.0072378979452157755;65220;-0.306879759;65220;0.0194246713;65220;152.44606;65220;4.4557023;65220;49.23246;65220;88.88211;65220;0
65230;202.618256;65230;201.641968;65230;0.9762784;65230;-0.00714182141286793;65230;-0.305925459;65230;0.0195255689;65230;152.299576;65230;4.443495;65230;49.00052;65230;88.72341;65230;0
65240;202.547318;65240;201.6035;65240;0.943812668;65240;-0.0070456743936261708;65240;-0.304920733;65240;0.0188762527;65240;152.262955;65240;4.3702507;65240;48.7441635;65240;88.57692;65240;0
65250;202.477341;65250;201.488083;65250;0.9892522;65250;-0.0069494578364227583;65250;-0.303926736;65250;0.0197850447;65250;152.1897;65250;4.358043;65250;48.5000153;65250;88.47926;65250;0
65260;202.408325;65260;201.372665;65260;1.03565431;65260;-0.006853172690876267;65260;-0.302863777;65260;0.0207130853;65260;152.250748;65260;4.28479862;65260;48.19483;65260;88.4304352;65260;0
65270;202.340271;65270;201.3342;65270;1.006076;65270;-0.0067568199072822084;65270;-0.30188638;65270;0.02012152;65270;152.250748;65270;4.113895;65270;48.10938;65270;88.29615;65270;0
65280;202.2732;65280;201.218781;65280;1.05440509;65280;-0.0066604004366036572;65280;-0.3008716;65280;0.0210881028;65280;152.1897;65280;3.96740627;65280;47.86523;65280;88.13746;65280;0
65290;202.207062;65290;201.218781;65290;0.988283455;65290;-0.0065639152304618588;65290;-0.2998011;65290;0.01976567;65290;152.238525;65290;3.88195443;65290;47.5722542;65290;88.052;65290;0
65300;202.1419;65300;201.141846;65300;1.00007057;65300;-0.0064673652411268443;65300;-0.2988054;65300;0.0200014114;65300;152.092041;65300;3.8941617;65300;47.340313;65300;87.99097;65300;0
65310;202.077713;65310;201.026428;65310;1.05129516;65310;-0.0063707514215080255;65310;-0.2976905;65310;0.0210259035;65310;152.262955;65310;3.88195443;65310;47.05954;65310;87.82006;65310;0
65320;202.0145;65320;200.987946;65320;1.02654278;65320;-0.0062740747251447968;65320;-0.29671216;65320;0.0205308553;65320;152.067627;65320;3.71105075;65320;46.87643;65320;87.61253;65320;0
65330;201.95224;65330;200.911011;65330;1.04122913;65330;-0.0061773361061971191;65330;-0.2956273;65330;0.0208245832;65330;152.092041;65330;3.540147;65330;46.5834541;65330;87.4416351;65330;0
65340;201.890945;65340;200.7956;65340;1.095355;65340;-0.0060805365194361045;65340;-0.294580549;65340;0.0219071;65340;151.982178;65340;3.49131751;65340;46.30268;65340;87.30735;65340;0
65350;201.830627;65350;200.718643;65350;1.11197734;65350;-0.0059836769202347012;65350;-0.293459356;65350;0.0222395472;65350;152.128662;65350;3.43028045;65350;46.0463257;65350;87.25852;65350;0
65360;201.771271;65360;200.718643;65360;1.05262518;65360;-0.0058867582645578285;65360;-0.29238978;65360;0.021052504;65360;152.153076;65360;3.33262134;65360;45.8632164;65360;87.13645;65360;0
65370;201.712891;65370;200.564758;65370;1.14812946;65370;-0.0057897815089535988;65370;-0.2912894;65370;0.0229625888;65370;152.165283;65370;3.234962;65370;45.5824471;65370;86.97775;65370;0
65380;201.655487;65380;200.526291;65380;1.12918854;65380;-0.005692747610543435;65380;-0.290190041;65380;0.02258377;65380;152.250748;65380;3.07626581;65380;45.399334;65380;86.86788;65380;0
65390;201.599045;65390;200.487823;65390;1.11121821;65390;-0.0055956575270127385;65390;-0.289087981;65390;0.0222243629;65390;152.214111;65390;2.94198442;65390;45.1063576;65390;86.69698;65390;0
65400;201.543564;65400;200.487823;65400;1.05574727;65400;-0.0054985122166014361;65400;-0.2879361;65400;0.0211149454;65400;152.372818;65400;2.81991029;65400;44.8500023;65400;86.58711;65400;0
65410;201.489075;65410;200.410873;65410;1.07819164;65410;-0.0054013126380945183;65410;-0.286858231;65410;0.0215638317;65410;152.299576;65410;2.783288;65410;44.6546822;65410;86.55049;65410;0
65420;201.435547;65420;200.256989;65420;1.17855179;65420;-0.0053040597508125821;65420;-0.285681844;65420;0.0235710349;65420;152.580338;65420;2.75887322;65420;44.4715729;65420;86.33076;65420;0
65430;201.38298;65430;200.218521;65430;1.16446936;65430;-0.0052067545146023608;65430;-0.28462553;65430;0.023289388;65430;152.482681;65430;2.61238432;65430;44.38612;65430;86.08661;65430;0
65440;201.3314;65440;200.180038;65440;1.15136039;65440;-0.00510939788982725;65440;-0.283481538;65440;0.0230272058;65440;152.5071;65440;2.56355476;65440;44.1175575;65440;86.08661;65440;0
65450;201.280792;65450;200.141571;65450;1.13922513;65450;-0.0050119908373578289;65450;-0.282377928;65450;0.0227845013;65450;152.458267;65450;2.478103;65450;43.9588623;65450;85.95233;65450;0
65460;201.231171;65460;200.1031;65460;1.12806416;65460;-0.0049145343185623795;65460;-0.2811865;65460;0.0225612838;65460;152.65358;65460;2.3682363;65460;43.72692;65460;85.7326;65460;0
65470;201.18251;65470;200.064636;65470;1.11787808;65470;-0.0048170292952973929;65470;-0.28002885;65470;0.0223575626;65470;152.714615;65470;2.19733262;65470;43.5193939;65470;85.6593552;65470;0
65480;201.134827;65480;199.949219;65480;1.18561077;65480;-0.0047194767298980858;65480;-0.278912;65480;0.0237122159;65480;152.592545;65480;2.087466;65480;43.3240776;65480;85.5494843;65480;0
65490;201.08812;65490;199.910736;65490;1.17737579;65490;-0.00462187758516889;65490;-0.277754456;65490;0.0235475153;65490;152.616959;65490;2.050844;65490;43.1409645;65490;85.3785858;65490;0
65500;201.042389;65500;199.795334;65500;1.24706042;65500;-0.00452423282437396;65500;-0.2766241;65500;0.0249412078;65500;152.44606;65500;2.026429;65500;42.9090233;65500;85.31754;65500;0
65510;200.997635;65510;199.795334;65510;1.20230651;65510;-0.0044265434112276611;65510;-0.27539134;65510;0.02404613;65510;152.714615;65510;2.00201416;65510;42.713707;65510;85.23209;65510;0
65520;200.953857;65520;199.8338;65520;1.120058;65520;-0.0043288103098851737;65520;-0.274233818;65520;0.0224011578;65520;152.6902;65520;1.92876983;65520;42.5794258;65520;85.0733948;65520;0
